Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Region,State,City,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Ship Mode,Payment Mode,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price,Year,Month,Quarter,Profit_Margin,Customer_Segment
ORD-102207,2024-02-10,2024-02-14,CUST-5876,Customer 1013,1,3,Delhi,New Delhi,2,Laptops,Laptops Model 195,19231.85,8,0.15,-2062.91,First Class,Cash,1,0,1,11539.11,2403.98125,2024,2,1,-10.7265291690607,1
ORD-102208,2023-09-10,2023-09-12,CUST-6487,Customer 380,1,2,Gujarat,Surat,2,Laptops,Laptops Model 977,2407.87,1,0.3,-319.98,Same Day,Cash,1,0,0,1444.722,2407.87,2023,9,3,-13.288923405333348,0
ORD-102209,2023-06-22,2023-06-24,CUST-7793,Customer 467,2,0,Maharashtra,Pune,1,Storage,Storage Model 729,19032.44,8,0.05,-909.26,First Class,Net Banking,1,1,0,11419.463999999998,2379.055,2023,6,2,-4.777422127693559,1
ORD-102210,2023-01-08,2023-01-10,CUST-7029,Customer 407,0,3,Gujarat,Surat,1,Storage,Storage Model 159,7292.72,7,0.1,1518.95,Same Day,UPI,0,0,1,4375.632,1041.817142857143,2023,1,1,20.8283054882129,2
ORD-102211,2023-02-02,2023-02-03,CUST-7161,Customer 454,2,2,Karnataka,Bengaluru,0,Bookcases,Bookcases Model 459,3832.49,4,0.15,-80.13,Same Day,Cash,1,1,0,2299.494,958.1225,2023,2,1,-2.0908078038037936,0
ORD-102212,2023-07-29,2023-08-04,CUST-4503,Customer 1226,0,3,Telangana,Hyderabad,0,Bookcases,Bookcases Model 783,5271.73,8,0.2,-488.45,Same Day,Card,0,0,2,3163.038,658.96625,2023,7,3,-9.26545934636258,2
ORD-102213,2023-04-09,2023-04-14,CUST-1375,Customer 1532,1,2,Maharashtra,Mumbai,2,Phones,Phones Model 979,7698.62,7,0.2,-169.51,Second Class,Cash,1,4,1,4619.172,1099.8028571428572,2023,4,2,-2.2018231838952955,2
ORD-102214,2023-11-13,2023-11-16,CUST-5577,Customer 188,1,3,Delhi,New Delhi,2,Accessories,Accessories Model 914,12949.63,6,0.2,1379.85,Standard Class,Card,1,3,1,7769.777999999999,2158.2716666666665,2023,11,4,10.655516798549456,2
ORD-102215,2024-09-05,2024-09-07,CUST-2760,Customer 30,1,0,Delhi,New Delhi,1,Paper,Paper Model 869,22899.23,6,0.3,2087.85,Same Day,UPI,1,0,0,13739.538,3816.538333333333,2024,9,3,9.117555481123164,3
ORD-102216,2023-10-06,2023-10-10,CUST-9996,Customer 117,2,0,Delhi,New Delhi,1,Paper,Paper Model 233,19860.82,4,0.3,730.06,Standard Class,Net Banking,1,3,0,11916.492,4965.205,2023,10,4,3.6758804520659263,1
ORD-102217,2024-02-03,2024-02-07,CUST-9661,Customer 1544,2,2,Tamil Nadu,Chennai,2,Phones,Phones Model 555,11174.05,8,0.1,261.46,First Class,UPI,1,4,0,6704.429999999999,1396.75625,2024,2,1,2.339885717354048,2
ORD-102218,2023-09-28,2023-10-01,CUST-3584,Customer 1530,1,1,Maharashtra,Nagpur,1,Storage,Storage Model 253,8109.0,9,0.05,-1521.92,Second Class,Card,1,2,0,4865.4,901.0,2023,9,3,-18.76828215562955,2
ORD-102219,2024-06-07,2024-06-14,CUST-4642,Customer 611,0,0,Gujarat,Surat,1,Paper,Paper Model 357,20094.93,3,0.3,-2293.44,Same Day,Net Banking,1,4,1,12056.958,6698.31,2024,6,2,-11.413028062302285,1
ORD-102220,2023-07-01,2023-07-02,CUST-1083,Customer 1068,2,1,Karnataka,Bengaluru,2,Accessories,Accessories Model 314,9844.12,9,0.05,379.3,First Class,Net Banking,1,1,0,5906.472000000001,1093.7911111111111,2023,7,3,3.8530615230208487,2
ORD-102221,2024-03-05,2024-03-10,CUST-7592,Customer 532,1,0,Tamil Nadu,Coimbatore,1,Binders,Binders Model 570,22636.82,1,0.2,-2794.16,Same Day,Card,0,1,1,13582.092,22636.82,2024,3,1,-12.34342986338187,1
ORD-102222,2024-11-03,2024-11-09,CUST-4895,Customer 1489,2,3,Maharashtra,Pune,0,Chairs,Chairs Model 815,4600.0,1,0.1,1480.08,First Class,Net Banking,1,1,1,2760.0,4600.0,2024,11,4,32.17565217391304,0
ORD-102223,2024-07-18,2024-07-25,CUST-5959,Customer 252,1,2,Delhi,New Delhi,2,Laptops,Laptops Model 320,22592.93,1,0.0,5271.06,Second Class,Net Banking,0,3,2,13555.758,22592.93,2024,7,3,23.330572882755803,3
ORD-102224,2023-05-15,2023-05-22,CUST-9447,Customer 643,1,1,Gujarat,Surat,2,Laptops,Laptops Model 884,16605.39,2,0.0,4121.58,Standard Class,UPI,1,2,0,9963.234,8302.695,2023,5,2,24.820735917674924,3
ORD-102225,2024-08-23,2024-08-26,CUST-5821,Customer 1661,1,3,Delhi,New Delhi,2,Phones,Phones Model 196,2827.01,2,0.0,-278.75,Standard Class,Net Banking,0,4,2,1696.206,1413.505,2024,8,3,-9.860241032044456,0
ORD-102226,2024-07-26,2024-07-27,CUST-7572,Customer 1281,2,0,Delhi,New Delhi,2,Accessories,Accessories Model 137,15268.12,2,0.2,-2071.41,First Class,Net Banking,1,0,2,9160.872,7634.06,2024,7,3,-13.56689625179786,1
ORD-102227,2023-05-04,2023-05-09,CUST-2335,Customer 1028,1,3,Maharashtra,Nagpur,2,Laptops,Laptops Model 178,5720.76,7,0.2,301.71,Same Day,Card,0,1,1,3432.456,817.2514285714286,2023,5,2,5.273949615086107,2
ORD-102228,2024-07-03,2024-07-04,CUST-6990,Customer 36,1,1,Telangana,Hyderabad,2,Phones,Phones Model 714,15016.65,3,0.05,3050.89,Same Day,Card,1,2,1,9009.99,5005.55,2024,7,3,20.316715112891355,3
ORD-102229,2023-06-07,2023-06-12,CUST-3208,Customer 87,2,0,Karnataka,Bengaluru,0,Chairs,Chairs Model 142,19107.67,10,0.1,-493.78,Standard Class,UPI,1,2,0,11464.602,1910.767,2023,6,2,-2.5841978639991168,2
ORD-102230,2024-05-04,2024-05-11,CUST-8355,Customer 523,2,1,Telangana,Hyderabad,1,Paper,Paper Model 497,9207.74,6,0.2,-258.31,Same Day,Card,1,1,0,5524.643999999999,1534.6233333333332,2024,5,2,-2.805357232067804,2
ORD-102231,2023-03-11,2023-03-17,CUST-7362,Customer 1213,1,1,Karnataka,Mysuru,2,Phones,Phones Model 539,18076.21,4,0.3,4415.43,First Class,Cash,0,4,1,10845.726,4519.0525,2023,3,1,24.426746535916543,3
ORD-102232,2024-11-20,2024-11-21,CUST-2989,Customer 1367,2,2,Karnataka,Bengaluru,0,Bookcases,Bookcases Model 984,10904.22,2,0.3,415.71,Second Class,UPI,0,1,1,6542.531999999999,5452.11,2024,11,4,3.812377226431602,0
ORD-102233,2023-07-20,2023-07-21,CUST-3222,Customer 122,1,2,Karnataka,Mysuru,1,Storage,Storage Model 326,21895.45,8,0.2,1739.48,Standard Class,Net Banking,1,4,2,13137.27,2736.93125,2023,7,3,7.944481616043515,3
ORD-102234,2024-11-09,2024-11-12,CUST-2727,Customer 1733,0,3,Gujarat,Surat,2,Laptops,Laptops Model 748,17250.59,10,0.3,4968.92,Standard Class,Cash,1,2,0,10350.354,1725.059,2024,11,4,28.80434814113604,3
ORD-102235,2024-07-14,2024-07-15,CUST-4557,Customer 1624,1,1,Tamil Nadu,Coimbatore,0,Tables,Tables Model 631,4249.28,3,0.0,913.57,Standard Class,Cash,1,1,0,2549.568,1416.4266666666665,2024,7,3,21.499406958355294,0
ORD-102236,2023-10-08,2023-10-15,CUST-9865,Customer 1437,0,3,Maharashtra,Nagpur,2,Phones,Phones Model 204,6478.68,7,0.3,1308.1,First Class,Card,0,4,1,3887.208,925.5257142857143,2023,10,4,20.19084134422444,2
ORD-102237,2024-07-19,2024-07-26,CUST-1488,Customer 1680,1,1,Karnataka,Mysuru,1,Storage,Storage Model 704,8276.95,10,0.1,2163.63,First Class,Card,1,4,1,4966.17,827.695,2024,7,3,26.140426123149226,2
ORD-102238,2024-02-28,2024-03-06,CUST-9951,Customer 1707,1,1,Karnataka,Mysuru,1,Paper,Paper Model 598,10079.69,9,0.2,-1197.05,First Class,UPI,1,3,2,6047.814,1119.9655555555555,2024,2,1,-11.87586126160626,2
ORD-102239,2024-09-14,2024-09-17,CUST-8443,Customer 1761,2,3,Maharashtra,Pune,0,Bookcases,Bookcases Model 541,15542.84,5,0.0,2194.09,Second Class,Net Banking,0,4,2,9325.704,3108.568,2024,9,3,14.116403437209671,3
ORD-102240,2023-07-15,2023-07-21,CUST-6658,Customer 400,0,1,Telangana,Hyderabad,1,Paper,Paper Model 500,18868.18,2,0.2,4584.51,First Class,Cash,1,3,1,11320.908,9434.09,2023,7,3,24.297574010847896,3
ORD-102241,2023-05-23,2023-05-28,CUST-6245,Customer 1193,0,2,Telangana,Hyderabad,0,Tables,Tables Model 901,24732.87,7,0.3,5678.06,Same Day,UPI,0,1,1,14839.721999999998,3533.2671428571425,2023,5,2,22.957545970200798,3
ORD-102242,2024-09-15,2024-09-22,CUST-9849,Customer 818,1,1,Delhi,New Delhi,0,Chairs,Chairs Model 886,19012.16,3,0.15,3665.55,Second Class,Net Banking,1,0,2,11407.296,6337.386666666666,2024,9,3,19.28002920236312,3
ORD-102243,2024-09-03,2024-09-08,CUST-1753,Customer 256,1,0,Karnataka,Mysuru,1,Storage,Storage Model 487,14943.5,7,0.3,85.39,Second Class,Cash,0,2,0,8966.1,2134.785714285714,2024,9,3,0.5714190116103992,2
ORD-102244,2024-05-17,2024-05-24,CUST-4379,Customer 178,2,2,Telangana,Hyderabad,0,Chairs,Chairs Model 430,1760.06,8,0.1,534.2,Second Class,Net Banking,0,2,0,1056.0359999999998,220.0075,2024,5,2,30.35123802597639,2
ORD-102245,2023-07-03,2023-07-05,CUST-9560,Customer 1716,2,0,Tamil Nadu,Chennai,1,Storage,Storage Model 714,9878.9,1,0.0,855.01,Same Day,Card,1,1,1,5927.339999999999,9878.9,2023,7,3,8.654910971869338,0
ORD-102246,2024-04-08,2024-04-10,CUST-4730,Customer 677,0,1,Maharashtra,Pune,0,Tables,Tables Model 292,19363.32,6,0.0,5799.43,Standard Class,Net Banking,1,3,1,11617.992,3227.22,2024,4,2,29.95059731492327,3
ORD-102247,2024-01-16,2024-01-20,CUST-3078,Customer 1487,2,1,Maharashtra,Pune,2,Laptops,Laptops Model 106,5902.4,3,0.3,-748.36,Standard Class,UPI,1,0,0,3541.44,1967.4666666666665,2024,1,1,-12.678910273786936,0
ORD-102248,2024-08-15,2024-08-18,CUST-1507,Customer 1654,2,3,Tamil Nadu,Chennai,2,Phones,Phones Model 624,19862.19,2,0.1,-1299.57,Second Class,Net Banking,1,2,1,11917.313999999998,9931.095,2024,8,3,-6.542934087328739,1
ORD-102249,2024-12-12,2024-12-19,CUST-3434,Customer 198,0,3,Karnataka,Mysuru,1,Storage,Storage Model 643,19099.07,5,0.05,-3536.71,Second Class,UPI,1,4,0,11459.442,3819.814,2024,12,4,-18.51770793028142,1
ORD-102250,2023-04-05,2023-04-07,CUST-6091,Customer 334,1,0,Delhi,New Delhi,2,Phones,Phones Model 574,16397.96,10,0.0,173.43,Same Day,UPI,0,1,0,9838.776,1639.7959999999998,2023,4,2,1.0576315590475889,2
ORD-102251,2024-11-26,2024-11-29,CUST-5923,Customer 1029,2,2,Tamil Nadu,Coimbatore,1,Paper,Paper Model 300,19452.29,3,0.1,182.0,Same Day,UPI,0,0,2,11671.374,6484.096666666667,2024,11,4,0.935622489691445,1
ORD-102252,2023-11-19,2023-11-22,CUST-8633,Customer 1079,2,2,Tamil Nadu,Chennai,0,Bookcases,Bookcases Model 666,8183.86,2,0.1,-1496.14,Standard Class,Net Banking,1,4,2,4910.316,4091.93,2023,11,4,-18.281593282387533,0
ORD-102253,2023-02-17,2023-02-19,CUST-8728,Customer 326,0,0,Tamil Nadu,Coimbatore,1,Binders,Binders Model 551,13939.67,3,0.2,570.57,Same Day,Cash,0,0,2,8363.802,4646.556666666666,2023,2,1,4.093138503278772,0
ORD-102254,2024-03-21,2024-03-25,CUST-9201,Customer 915,0,2,Delhi,New Delhi,2,Phones,Phones Model 156,13600.32,5,0.15,-727.29,Same Day,Net Banking,0,1,1,8160.191999999999,2720.064,2024,3,1,-5.347594762476176,1
ORD-102255,2023-08-01,2023-08-02,CUST-3232,Customer 812,0,1,Telangana,Hyderabad,2,Accessories,Accessories Model 772,13975.04,4,0.2,-2564.45,Standard Class,Cash,0,4,2,8385.024,3493.76,2023,8,3,-18.35021581333577,1
ORD-102256,2023-10-30,2023-11-05,CUST-2337,Customer 569,1,0,Maharashtra,Pune,1,Binders,Binders Model 245,294.06,1,0.0,71.43,Same Day,Net Banking,0,4,0,176.436,294.06,2023,10,4,24.29096102836156,0
ORD-102257,2023-12-27,2024-01-02,CUST-2584,Customer 1661,0,0,Delhi,New Delhi,1,Binders,Binders Model 332,5495.63,10,0.2,1250.87,Second Class,UPI,0,0,0,3297.378,549.563,2023,12,4,22.76117569778169,2
ORD-102258,2023-10-11,2023-10-18,CUST-1412,Customer 1537,0,2,Gujarat,Surat,0,Bookcases,Bookcases Model 910,10916.97,8,0.2,-2449.01,First Class,UPI,0,4,1,6550.182,1364.62125,2023,10,4,-22.433056058595017,1
ORD-102259,2023-10-29,2023-11-01,CUST-7772,Customer 1284,0,1,Gujarat,Surat,1,Storage,Storage Model 957,17843.7,6,0.3,3346.54,Same Day,Cash,1,3,2,10706.22,2973.9500000000003,2023,10,4,18.75474257020685,3
ORD-102260,2023-02-24,2023-03-02,CUST-8476,Customer 896,0,2,Karnataka,Bengaluru,1,Storage,Storage Model 602,14850.93,10,0.15,-1331.83,First Class,Card,0,0,0,8910.557999999999,1485.093,2023,2,1,-8.967990556820347,2
ORD-102261,2023-08-04,2023-08-06,CUST-1671,Customer 900,0,0,Maharashtra,Mumbai,0,Chairs,Chairs Model 561,5881.97,6,0.2,-557.49,Second Class,Card,0,4,0,3529.182,980.3283333333334,2023,8,3,-9.477947014350631,2
ORD-102262,2023-11-16,2023-11-22,CUST-9132,Customer 524,0,3,Telangana,Hyderabad,1,Storage,Storage Model 118,11690.43,8,0.15,1960.27,Second Class,Cash,0,2,0,7014.258,1461.30375,2023,11,4,16.76815993936921,2
ORD-102263,2024-01-30,2024-02-03,CUST-3281,Customer 332,2,2,Tamil Nadu,Coimbatore,0,Chairs,Chairs Model 223,16870.81,7,0.15,5049.35,Second Class,UPI,1,1,0,10122.486,2410.1157142857146,2024,1,1,29.929505459429627,3
ORD-102264,2023-05-04,2023-05-09,CUST-5283,Customer 1451,0,2,Karnataka,Mysuru,2,Phones,Phones Model 302,12122.88,8,0.1,-1775.82,Standard Class,Net Banking,1,3,2,7273.727999999999,1515.36,2023,5,2,-14.648499366487172,1
ORD-102265,2024-01-04,2024-01-10,CUST-7505,Customer 67,1,0,Gujarat,Surat,2,Phones,Phones Model 337,16623.99,7,0.0,340.59,Standard Class,UPI,1,0,0,9974.394,2374.8557142857144,2024,1,1,2.048786121743336,2
ORD-102266,2023-07-27,2023-07-30,CUST-2500,Customer 231,2,0,Telangana,Hyderabad,0,Tables,Tables Model 980,13122.07,5,0.3,761.77,Same Day,Net Banking,1,4,2,7873.241999999999,2624.414,2023,7,3,5.805257859468819,0
ORD-102267,2023-04-11,2023-04-13,CUST-2447,Customer 971,2,1,Tamil Nadu,Chennai,0,Chairs,Chairs Model 414,21848.37,4,0.3,-60.62,Second Class,Cash,1,3,0,13109.022,5462.0925,2023,4,2,-0.2774577691608115,1
ORD-102268,2023-09-16,2023-09-22,CUST-6921,Customer 1512,2,0,Gujarat,Ahmedabad,0,Bookcases,Bookcases Model 686,10387.09,10,0.1,-287.86,First Class,UPI,1,4,0,6232.254,1038.709,2023,9,3,-2.7713247887521915,2
ORD-102269,2023-03-17,2023-03-22,CUST-7453,Customer 690,2,3,Karnataka,Mysuru,2,Phones,Phones Model 281,23050.62,7,0.05,-2388.47,Same Day,Cash,0,1,0,13830.372,3292.945714285714,2023,3,1,-10.361847099991236,1
ORD-102270,2024-04-17,2024-04-21,CUST-7965,Customer 148,0,0,Gujarat,Surat,1,Paper,Paper Model 191,9279.46,6,0.05,2074.63,Same Day,Net Banking,1,4,2,5567.676,1546.5766666666666,2024,4,2,22.35722768350745,3
ORD-102271,2024-09-01,2024-09-02,CUST-3935,Customer 886,1,2,Gujarat,Surat,0,Bookcases,Bookcases Model 296,782.47,9,0.2,156.26,Second Class,Card,1,3,0,469.482,86.94111111111111,2024,9,3,19.9700947001163,2
ORD-102272,2024-11-26,2024-12-03,CUST-4669,Customer 1249,0,0,Delhi,New Delhi,0,Tables,Tables Model 415,21673.99,2,0.0,-3440.8,Standard Class,Net Banking,0,4,1,13004.394,10836.995,2024,11,4,-15.875249550267394,1
ORD-102273,2023-10-17,2023-10-19,CUST-1209,Customer 179,0,3,Telangana,Hyderabad,1,Paper,Paper Model 199,12584.91,2,0.05,-832.47,Same Day,Net Banking,0,2,1,7550.946,6292.455,2023,10,4,-6.614826804482512,0
ORD-102274,2024-04-16,2024-04-22,CUST-2467,Customer 702,1,2,Gujarat,Ahmedabad,1,Storage,Storage Model 643,24523.11,10,0.3,1321.25,Standard Class,Cash,1,2,0,14713.866,2452.311,2024,4,2,5.387775041583224,3
ORD-102275,2024-04-10,2024-04-15,CUST-7461,Customer 243,0,2,Gujarat,Surat,1,Storage,Storage Model 879,5932.93,3,0.15,1826.12,Second Class,Cash,1,2,1,3559.7580000000003,1977.6433333333327,2024,4,2,30.779395678020805,0
ORD-102276,2023-07-05,2023-07-09,CUST-8189,Customer 325,1,0,Tamil Nadu,Chennai,2,Phones,Phones Model 735,1616.94,7,0.2,116.72,Same Day,Card,1,0,2,970.164,230.99142857142857,2023,7,3,7.218573354608086,2
ORD-102277,2024-11-11,2024-11-18,CUST-9010,Customer 957,0,1,Telangana,Hyderabad,1,Storage,Storage Model 218,11209.5,3,0.05,2382.26,First Class,Net Banking,0,3,2,6725.7,3736.5,2024,11,4,21.252152192336855,3
ORD-102278,2024-11-25,2024-11-30,CUST-7946,Customer 1041,1,3,Maharashtra,Pune,2,Accessories,Accessories Model 620,5298.93,7,0.05,-1099.36,Same Day,Card,0,2,2,3179.358,756.99,2024,11,4,-20.746830020400346,2
ORD-102279,2023-02-05,2023-02-12,CUST-8845,Customer 1766,2,0,Gujarat,Surat,2,Laptops,Laptops Model 949,11962.21,9,0.1,-141.44,Second Class,UPI,0,1,1,7177.325999999999,1329.1344444444444,2023,2,1,-1.1823902105045807,2
ORD-102280,2024-02-25,2024-02-28,CUST-9073,Customer 1348,1,0,Tamil Nadu,Coimbatore,0,Chairs,Chairs Model 708,9690.43,8,0.05,73.52,Same Day,Net Banking,1,4,0,5814.258,1211.30375,2024,2,1,0.7586866630273372,2
ORD-102281,2023-12-09,2023-12-14,CUST-2282,Customer 715,1,2,Delhi,New Delhi,1,Storage,Storage Model 381,6630.22,5,0.2,1954.89,Same Day,Net Banking,1,3,0,3978.132,1326.044,2023,12,4,29.484541991065157,0
ORD-102282,2023-11-24,2023-11-30,CUST-3779,Customer 1230,2,1,Maharashtra,Nagpur,2,Phones,Phones Model 672,6479.06,4,0.1,152.1,First Class,Cash,1,3,1,3887.436,1619.765,2023,11,4,2.347562763734245,0
ORD-102283,2023-11-19,2023-11-21,CUST-1533,Customer 1583,1,1,Telangana,Hyderabad,1,Binders,Binders Model 483,6078.18,5,0.1,514.71,Second Class,UPI,1,3,0,3646.908,1215.636,2023,11,4,8.46815987680523,0
ORD-102284,2023-07-23,2023-07-29,CUST-7669,Customer 1231,1,0,Gujarat,Surat,1,Storage,Storage Model 858,4874.53,10,0.3,-943.34,Standard Class,Net Banking,1,1,2,2924.718,487.453,2023,7,3,-19.352429875290543,2
ORD-102285,2023-01-30,2023-02-03,CUST-7329,Customer 448,0,0,Karnataka,Mysuru,0,Chairs,Chairs Model 958,24196.24,2,0.1,-642.13,Standard Class,Net Banking,0,2,0,14517.744,12098.12,2023,1,1,-2.653842084555286,1
ORD-102286,2023-04-16,2023-04-17,CUST-8075,Customer 422,0,0,Telangana,Hyderabad,1,Paper,Paper Model 504,13009.83,8,0.2,1397.28,Same Day,Net Banking,0,4,2,7805.897999999999,1626.22875,2023,4,2,10.740186459008305,2
ORD-102287,2024-10-25,2024-10-29,CUST-4220,Customer 1684,2,3,Tamil Nadu,Coimbatore,1,Storage,Storage Model 370,1126.1,3,0.05,323.06,Standard Class,Net Banking,1,2,2,675.66,375.3666666666666,2024,10,4,28.68839357073084,0
ORD-102288,2024-08-31,2024-09-02,CUST-1346,Customer 367,2,3,Maharashtra,Nagpur,2,Accessories,Accessories Model 546,20490.41,1,0.0,5786.88,Standard Class,Cash,0,2,1,12294.246,20490.41,2024,8,3,28.2418946228992,3
ORD-102289,2024-06-30,2024-07-01,CUST-8560,Customer 975,2,3,Telangana,Hyderabad,0,Tables,Tables Model 307,7615.94,5,0.2,651.5,Second Class,UPI,1,0,2,4569.563999999999,1523.188,2024,6,2,8.554426636764472,0
ORD-102290,2023-01-23,2023-01-27,CUST-8750,Customer 1082,2,2,Maharashtra,Pune,1,Binders,Binders Model 975,22258.27,6,0.15,-1819.05,First Class,Card,1,2,1,13354.962,3709.7116666666666,2023,1,1,-8.17246803098354,1
ORD-102291,2023-12-19,2023-12-25,CUST-9648,Customer 964,1,3,Telangana,Hyderabad,1,Binders,Binders Model 874,4806.09,1,0.15,814.2,Same Day,Card,1,2,2,2883.654,4806.09,2023,12,4,16.941006098512513,0
ORD-102292,2024-05-07,2024-05-08,CUST-4578,Customer 1168,0,2,Telangana,Hyderabad,0,Bookcases,Bookcases Model 292,4721.87,7,0.3,1167.92,Same Day,Cash,1,2,0,2833.122,674.5528571428571,2024,5,2,24.73426841484412,2
ORD-102293,2023-09-17,2023-09-20,CUST-9200,Customer 914,0,0,Gujarat,Surat,2,Phones,Phones Model 810,17557.09,4,0.05,1124.11,Standard Class,Cash,1,0,2,10534.254,4389.2725,2023,9,3,6.402598608311513,3
ORD-102294,2024-08-15,2024-08-16,CUST-9125,Customer 74,1,2,Maharashtra,Nagpur,1,Storage,Storage Model 879,9211.46,7,0.0,-487.93,First Class,Cash,0,3,1,5526.875999999999,1315.922857142857,2024,8,3,-5.296988750968902,2
ORD-102295,2024-06-27,2024-07-03,CUST-6383,Customer 1352,1,1,Tamil Nadu,Chennai,0,Chairs,Chairs Model 988,6506.77,8,0.1,-668.98,First Class,Net Banking,1,0,1,3904.062,813.34625,2024,6,2,-10.281291639323353,2
ORD-102296,2024-09-27,2024-09-29,CUST-9291,Customer 502,2,3,Delhi,New Delhi,2,Phones,Phones Model 922,15435.61,2,0.05,4117.9,First Class,UPI,1,3,1,9261.366,7717.805,2024,9,3,26.67792202575732,3
ORD-102297,2023-03-26,2023-03-30,CUST-1682,Customer 1129,2,0,Delhi,New Delhi,2,Laptops,Laptops Model 860,12663.88,5,0.1,4136.23,Second Class,Card,0,1,2,7598.327999999999,2532.776,2023,3,1,32.66163292766514,3
ORD-102298,2023-07-24,2023-07-26,CUST-6607,Customer 317,1,1,Telangana,Hyderabad,1,Storage,Storage Model 227,22209.13,1,0.15,5210.44,First Class,UPI,1,2,1,13325.478,22209.13,2023,7,3,23.460801931457915,3
ORD-102299,2023-07-31,2023-08-07,CUST-4208,Customer 449,0,2,Telangana,Hyderabad,0,Bookcases,Bookcases Model 351,23700.01,10,0.3,-919.25,First Class,Cash,0,4,1,14220.006,2370.001,2023,7,3,-3.878690346544158,1
ORD-102300,2023-12-28,2023-12-31,CUST-5508,Customer 1649,0,2,Maharashtra,Mumbai,0,Tables,Tables Model 799,15011.6,2,0.2,3029.12,Same Day,UPI,1,4,1,9006.96,7505.8,2023,12,4,20.178528604545814,3
ORD-102301,2023-06-17,2023-06-18,CUST-6347,Customer 9,0,0,Maharashtra,Mumbai,2,Laptops,Laptops Model 231,9060.61,9,0.0,3053.57,Second Class,Card,0,3,0,5436.366,1006.7344444444444,2023,6,2,33.7015940427852,3
ORD-102302,2024-11-11,2024-11-16,CUST-3038,Customer 1602,2,1,Karnataka,Bengaluru,2,Accessories,Accessories Model 680,23345.35,1,0.05,-1038.26,Second Class,Card,1,0,0,14007.21,23345.35,2024,11,4,-4.447395305703277,1
ORD-102303,2023-12-21,2023-12-24,CUST-8953,Customer 1229,1,2,Gujarat,Surat,2,Accessories,Accessories Model 700,5594.36,6,0.2,21.85,Second Class,Net Banking,0,1,2,3356.6159999999995,932.3933333333332,2023,12,4,0.3905719331612553,2
ORD-102304,2023-12-04,2023-12-10,CUST-8962,Customer 298,2,2,Telangana,Hyderabad,0,Bookcases,Bookcases Model 883,20780.71,2,0.1,1551.93,Second Class,Cash,0,2,2,12468.426,10390.355,2023,12,4,7.468127893609025,3
ORD-102305,2023-10-09,2023-10-16,CUST-7861,Customer 1586,2,1,Karnataka,Mysuru,0,Bookcases,Bookcases Model 444,8713.72,6,0.1,1181.46,First Class,Card,1,3,0,5228.231999999999,1452.2866666666666,2023,10,4,13.558617903719652,2
ORD-102306,2023-09-07,2023-09-08,CUST-5289,Customer 1520,2,3,Gujarat,Ahmedabad,2,Accessories,Accessories Model 496,18252.68,6,0.2,4101.95,Standard Class,Net Banking,0,4,2,10951.608,3042.113333333333,2023,9,3,22.47313819121356,3
ORD-102307,2023-01-16,2023-01-23,CUST-6330,Customer 1510,0,2,Telangana,Hyderabad,2,Laptops,Laptops Model 770,7186.78,2,0.3,1628.71,First Class,Net Banking,0,3,0,4312.067999999999,3593.39,2023,1,1,22.6625832431214,0
ORD-102308,2024-02-21,2024-02-27,CUST-6679,Customer 1606,1,2,Tamil Nadu,Chennai,0,Tables,Tables Model 477,863.7,10,0.15,243.26,First Class,Card,0,0,0,518.22,86.37,2024,2,1,28.16487206205858,2
ORD-102309,2023-03-05,2023-03-10,CUST-8405,Customer 1286,1,3,Telangana,Hyderabad,2,Phones,Phones Model 378,11276.59,5,0.1,291.67,First Class,UPI,0,0,0,6765.954,2255.318,2023,3,1,2.586508864825271,0
ORD-102310,2024-01-14,2024-01-17,CUST-5068,Customer 989,2,3,Telangana,Hyderabad,0,Chairs,Chairs Model 730,12955.0,5,0.05,2528.34,Standard Class,Card,0,1,1,7773.0,2591.0,2024,1,1,19.51632574295639,3
ORD-102311,2024-05-20,2024-05-21,CUST-7816,Customer 946,1,1,Telangana,Hyderabad,1,Paper,Paper Model 546,15076.17,9,0.1,3583.16,Same Day,UPI,0,4,0,9045.702,1675.13,2024,5,2,23.76704428246697,3
ORD-102312,2023-07-22,2023-07-28,CUST-4620,Customer 704,0,2,Gujarat,Surat,1,Storage,Storage Model 895,21167.27,3,0.0,-392.85,Same Day,Cash,0,0,1,12700.362,7055.756666666667,2023,7,3,-1.8559313506181951,1
ORD-102313,2024-04-02,2024-04-05,CUST-8908,Customer 814,1,2,Gujarat,Ahmedabad,1,Paper,Paper Model 924,3273.34,3,0.05,196.24,Standard Class,Net Banking,0,1,0,1964.004,1091.1133333333337,2024,4,2,5.99509980631404,0
ORD-102314,2024-01-12,2024-01-13,CUST-5635,Customer 747,1,2,Telangana,Hyderabad,1,Binders,Binders Model 909,12511.62,1,0.3,-2868.47,First Class,Net Banking,1,1,0,7506.972,12511.62,2024,1,1,-22.926447574334897,1
ORD-102315,2023-12-31,2024-01-05,CUST-4517,Customer 417,1,3,Tamil Nadu,Coimbatore,1,Binders,Binders Model 816,23963.84,9,0.15,7092.61,Same Day,Cash,0,0,0,14378.304,2662.648888888889,2023,12,4,29.597134682922267,3
