Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Region,State,City,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Ship Mode,Payment Mode,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price,Year,Month,Quarter,Profit_Margin,Customer_Segment
ORD-102771,2023-01-13,2023-01-16,CUST-9227,Customer 1123,0,1,Maharashtra,Mumbai,1,Storage,Storage Model 743,20661.99,9,0.3,-90912.756,First Class,Net Banking,0,2,0,12397.194,2295.776666666666,2023,1,1,-440.0,3
ORD-102772,2024-06-25,2024-06-29,CUST-1761,Customer 1079,0,2,Karnataka,Bengaluru,1,Paper,Paper Model 395,12695.5,8,0.1,-48242.9,Standard Class,Card,1,1,1,7617.299999999999,1586.9375,2024,6,2,-380.0,1
ORD-102773,2023-10-21,2023-10-22,CUST-7653,Customer 777,0,1,Tamil Nadu,Chennai,1,Storage,Storage Model 538,23759.53,10,0.1,-118797.65,Standard Class,Card,1,0,0,14255.718,2375.953,2023,10,4,-500.0,3
ORD-102774,2023-12-18,2023-12-24,CUST-8216,Customer 1359,2,0,Tamil Nadu,Coimbatore,1,Binders,Binders Model 146,5927.75,1,0.1,2371.1,Standard Class,Card,1,4,1,3556.65,5927.75,2023,12,4,40.0,2
ORD-102775,2023-11-16,2023-11-19,CUST-1378,Customer 832,2,1,Gujarat,Surat,0,Bookcases,Bookcases Model 766,13932.52,3,0.05,-11146.016,Same Day,Net Banking,1,0,0,8359.512,4644.173333333333,2023,11,4,-80.0,0
ORD-102776,2024-09-13,2024-09-20,CUST-4690,Customer 1615,2,3,Tamil Nadu,Chennai,1,Paper,Paper Model 316,16298.28,9,0.3,-71712.432,Second Class,Cash,1,0,1,9778.968,1810.92,2024,9,3,-440.0,3
ORD-102777,2023-10-27,2023-10-31,CUST-9584,Customer 1495,0,2,Karnataka,Bengaluru,1,Paper,Paper Model 457,8265.14,2,0.2,-1653.0280000000002,Standard Class,Net Banking,0,1,1,4959.084,4132.57,2023,10,4,-20.000000000000004,2
ORD-102778,2024-10-20,2024-10-26,CUST-5059,Customer 1375,2,1,Karnataka,Mysuru,1,Storage,Storage Model 888,15974.08,7,0.2,-51117.056,Standard Class,Card,0,2,2,9584.448,2282.0114285714285,2024,10,4,-320.0,3
ORD-102779,2023-09-24,2023-09-27,CUST-9908,Customer 1637,2,3,Karnataka,Bengaluru,1,Storage,Storage Model 607,24327.79,9,0.3,-107042.276,Second Class,Net Banking,1,1,0,14596.674,2703.087777777778,2023,9,3,-440.00000000000006,3
ORD-102780,2023-04-17,2023-04-20,CUST-9224,Customer 918,0,1,Maharashtra,Nagpur,2,Accessories,Accessories Model 609,2915.34,1,0.15,1166.1360000000002,Standard Class,Card,0,2,2,1749.204,2915.34,2023,4,2,40.0,2
ORD-102781,2024-02-12,2024-02-16,CUST-2779,Customer 1392,0,1,Gujarat,Ahmedabad,0,Chairs,Chairs Model 473,5899.6,9,0.3,-25958.240000000005,Standard Class,Card,0,2,2,3539.76,655.5111111111112,2024,2,1,-440.00000000000006,1
ORD-102782,2024-01-26,2024-01-29,CUST-3536,Customer 1774,1,2,Tamil Nadu,Coimbatore,1,Paper,Paper Model 531,24884.13,8,0.1,-94559.694,Standard Class,UPI,1,2,1,14930.478,3110.51625,2024,1,1,-380.0,3
ORD-102783,2024-03-27,2024-03-31,CUST-9162,Customer 1622,2,0,Gujarat,Surat,1,Binders,Binders Model 600,19302.87,10,0.05,-96514.35,First Class,Net Banking,0,4,2,11581.722,1930.287,2024,3,1,-500.0000000000001,3
ORD-102784,2023-02-08,2023-02-13,CUST-4793,Customer 1336,0,1,Maharashtra,Nagpur,2,Laptops,Laptops Model 876,12739.17,2,0.15,-2547.833999999997,First Class,Cash,1,4,1,7643.501999999999,6369.585,2023,2,1,-19.99999999999997,2
ORD-102785,2023-04-07,2023-04-11,CUST-5136,Customer 918,0,3,Maharashtra,Pune,0,Tables,Tables Model 440,23458.0,5,0.0,-46916.0,Standard Class,Net Banking,0,3,2,14074.8,4691.6,2023,4,2,-200.0,0
ORD-102786,2023-09-26,2023-10-03,CUST-3350,Customer 1228,1,0,Maharashtra,Pune,0,Tables,Tables Model 845,6678.65,9,0.1,-29386.06,First Class,Net Banking,0,2,1,4007.19,742.0722222222222,2023,9,3,-440.0,1
ORD-102787,2023-03-30,2023-04-05,CUST-9290,Customer 994,1,2,Telangana,Hyderabad,0,Bookcases,Bookcases Model 121,20481.47,1,0.2,8192.588000000002,Second Class,UPI,1,1,0,12288.882,20481.47,2023,3,1,40.00000000000001,0
ORD-102788,2024-03-30,2024-04-01,CUST-1039,Customer 1444,1,0,Gujarat,Surat,1,Storage,Storage Model 775,4286.57,8,0.05,-16288.966,Standard Class,Net Banking,0,1,1,2571.942,535.82125,2024,3,1,-380.0,1
ORD-102789,2024-03-23,2024-03-26,CUST-3538,Customer 667,1,0,Tamil Nadu,Chennai,0,Tables,Tables Model 494,17406.02,6,0.05,-45255.65199999999,Standard Class,UPI,1,1,2,10443.612,2901.0033333333336,2024,3,1,-259.99999999999994,3
ORD-102790,2023-05-27,2023-06-03,CUST-1145,Customer 1179,2,0,Delhi,New Delhi,0,Chairs,Chairs Model 379,13427.39,6,0.0,-34911.21399999999,Second Class,Net Banking,0,0,2,8056.433999999999,2237.898333333333,2023,5,2,-259.99999999999994,1
ORD-102791,2023-05-25,2023-06-01,CUST-9364,Customer 561,2,2,Delhi,New Delhi,0,Tables,Tables Model 813,10168.69,9,0.2,-44742.236,Standard Class,Cash,0,0,2,6101.214,1129.8544444444444,2023,5,2,-440.0,1
ORD-102792,2023-06-10,2023-06-14,CUST-4471,Customer 1001,2,1,Maharashtra,Mumbai,1,Binders,Binders Model 850,5296.95,3,0.0,-4237.56,Second Class,UPI,0,2,1,3178.17,1765.65,2023,6,2,-80.00000000000001,2
ORD-102793,2024-02-21,2024-02-25,CUST-8037,Customer 900,1,3,Karnataka,Mysuru,0,Chairs,Chairs Model 729,4035.34,3,0.15,-3228.272000000001,First Class,Card,1,0,2,2421.204,1345.1133333333337,2024,2,1,-80.00000000000001,2
ORD-102794,2024-08-17,2024-08-23,CUST-3474,Customer 1178,1,0,Tamil Nadu,Coimbatore,2,Accessories,Accessories Model 721,16076.1,5,0.15,-32152.200000000004,Second Class,Card,1,2,2,9645.66,3215.2200000000003,2024,8,3,-200.00000000000009,0
ORD-102795,2023-07-26,2023-07-30,CUST-5270,Customer 1453,2,1,Delhi,New Delhi,2,Accessories,Accessories Model 803,4093.18,7,0.3,-13098.176,First Class,UPI,0,4,2,2455.908,584.74,2023,7,3,-320.0,1
ORD-102796,2024-02-19,2024-02-25,CUST-7501,Customer 253,2,2,Delhi,New Delhi,2,Laptops,Laptops Model 995,5389.09,1,0.05,2155.636,Standard Class,Cash,1,0,0,3233.454,5389.09,2024,2,1,40.0,2
ORD-102797,2024-04-05,2024-04-10,CUST-4630,Customer 388,0,1,Maharashtra,Pune,0,Tables,Tables Model 769,1222.52,9,0.05,-5379.088,First Class,Card,1,3,0,733.512,135.83555555555554,2024,4,2,-440.0,1
ORD-102798,2024-06-08,2024-06-09,CUST-3214,Customer 1102,0,1,Maharashtra,Pune,1,Paper,Paper Model 992,13605.66,3,0.0,-10884.527999999998,Second Class,Net Banking,1,0,2,8163.396,4535.22,2024,6,2,-80.0,0
ORD-102799,2023-07-18,2023-07-19,CUST-2544,Customer 737,1,2,Maharashtra,Pune,1,Storage,Storage Model 366,22373.53,8,0.2,-85019.414,Standard Class,Net Banking,0,2,2,13424.118,2796.69125,2023,7,3,-380.0,3
ORD-102800,2024-08-16,2024-08-23,CUST-4004,Customer 483,2,3,Maharashtra,Mumbai,2,Accessories,Accessories Model 461,19417.52,9,0.0,-85437.088,Standard Class,Net Banking,0,3,0,11650.512,2157.5022222222224,2024,8,3,-440.00000000000006,3
ORD-102801,2024-02-11,2024-02-12,CUST-3159,Customer 297,1,1,Karnataka,Mysuru,2,Phones,Phones Model 753,20281.53,8,0.1,-77069.814,Second Class,Cash,0,2,2,12168.918,2535.19125,2024,2,1,-380.0,3
ORD-102802,2024-10-18,2024-10-19,CUST-2267,Customer 662,1,3,Karnataka,Mysuru,0,Tables,Tables Model 767,3309.24,9,0.0,-14560.656,Standard Class,Cash,1,0,1,1985.544,367.6933333333333,2024,10,4,-440.00000000000006,1
ORD-102803,2023-05-20,2023-05-26,CUST-7924,Customer 1088,1,3,Gujarat,Ahmedabad,0,Bookcases,Bookcases Model 483,24971.04,6,0.15,-64924.704000000005,Standard Class,UPI,0,2,2,14982.624,4161.84,2023,5,2,-260.0,3
ORD-102804,2024-03-04,2024-03-09,CUST-4703,Customer 965,0,1,Maharashtra,Pune,2,Laptops,Laptops Model 638,23334.82,5,0.0,-46669.63999999999,Same Day,Card,0,2,0,14000.892,4666.964,2024,3,1,-200.0,0
ORD-102805,2023-10-15,2023-10-22,CUST-6591,Customer 1732,2,3,Karnataka,Bengaluru,0,Bookcases,Bookcases Model 281,448.29,1,0.05,179.31600000000003,Same Day,Card,1,3,0,268.974,448.29,2023,10,4,40.00000000000001,2
ORD-102806,2024-05-08,2024-05-09,CUST-8354,Customer 1278,2,2,Telangana,Hyderabad,2,Accessories,Accessories Model 164,12412.45,6,0.2,-32272.37,Second Class,UPI,0,1,0,7447.47,2068.741666666667,2024,5,2,-259.99999999999994,1
ORD-102807,2024-04-17,2024-04-19,CUST-8430,Customer 1374,2,2,Gujarat,Ahmedabad,1,Binders,Binders Model 889,3986.37,3,0.05,-3189.0960000000005,First Class,Net Banking,1,2,2,2391.822,1328.79,2024,4,2,-80.00000000000001,2
ORD-102808,2023-02-08,2023-02-09,CUST-7026,Customer 598,0,1,Tamil Nadu,Chennai,2,Laptops,Laptops Model 618,23777.98,8,0.1,-90356.324,Same Day,Net Banking,0,0,2,14266.788,2972.2475,2023,2,1,-380.0,3
ORD-102809,2024-01-05,2024-01-10,CUST-5417,Customer 1544,1,2,Tamil Nadu,Coimbatore,2,Phones,Phones Model 509,1624.28,10,0.3,-8121.400000000001,Same Day,UPI,1,0,2,974.568,162.428,2024,1,1,-500.0,1
ORD-102810,2024-05-04,2024-05-11,CUST-6508,Customer 1115,0,3,Tamil Nadu,Coimbatore,2,Laptops,Laptops Model 469,9264.52,5,0.0,-18529.04,Standard Class,Card,0,1,1,5558.712,1852.904,2024,5,2,-200.0,2
ORD-102811,2024-05-26,2024-06-01,CUST-3372,Customer 195,2,1,Delhi,New Delhi,2,Laptops,Laptops Model 912,1544.45,2,0.05,-308.8899999999999,Second Class,Net Banking,1,2,0,926.67,772.225,2024,5,2,-19.99999999999999,2
ORD-102812,2024-08-24,2024-08-30,CUST-7889,Customer 542,0,1,Gujarat,Ahmedabad,1,Binders,Binders Model 149,5395.05,6,0.0,-14027.13,Standard Class,Net Banking,0,4,2,3237.03,899.1750000000001,2024,8,3,-260.0,1
ORD-102813,2024-02-20,2024-02-21,CUST-8123,Customer 341,0,3,Maharashtra,Nagpur,2,Phones,Phones Model 155,24726.8,6,0.05,-64289.67999999998,Second Class,Card,0,0,1,14836.079999999998,4121.133333333333,2024,2,1,-259.99999999999994,3
ORD-102814,2024-02-02,2024-02-08,CUST-2548,Customer 600,0,2,Tamil Nadu,Chennai,1,Paper,Paper Model 294,20979.41,4,0.05,-29371.174000000003,Standard Class,Card,0,3,0,12587.646,5244.8525,2024,2,1,-140.0,0
ORD-102815,2023-03-07,2023-03-11,CUST-5096,Customer 95,1,1,Maharashtra,Nagpur,1,Binders,Binders Model 718,15131.22,5,0.2,-30262.44,First Class,Card,0,1,0,9078.732,3026.244,2023,3,1,-200.00000000000009,0
ORD-102816,2024-07-21,2024-07-22,CUST-3577,Customer 1644,1,2,Gujarat,Ahmedabad,0,Tables,Tables Model 473,10444.12,4,0.15,-14621.768000000002,First Class,Card,1,2,2,6266.472000000001,2611.03,2024,7,3,-140.0,2
ORD-102817,2024-04-28,2024-05-05,CUST-4042,Customer 1652,2,3,Delhi,New Delhi,1,Binders,Binders Model 590,6740.58,1,0.05,2696.232,Standard Class,Card,0,4,0,4044.348,6740.58,2024,4,2,40.0,2
ORD-102818,2024-02-11,2024-02-15,CUST-8303,Customer 902,1,0,Tamil Nadu,Coimbatore,0,Chairs,Chairs Model 183,7512.35,4,0.05,-10517.29,First Class,Card,0,2,0,4507.41,1878.0875,2024,2,1,-140.0,2
ORD-102819,2024-01-12,2024-01-16,CUST-9080,Customer 1422,2,0,Maharashtra,Pune,1,Binders,Binders Model 267,3948.74,8,0.3,-15005.212,Same Day,Card,1,2,1,2369.244,493.5925,2024,1,1,-380.00000000000006,1
ORD-102820,2023-11-20,2023-11-25,CUST-2734,Customer 650,0,1,Delhi,New Delhi,1,Storage,Storage Model 168,13935.18,2,0.05,-2787.036,First Class,UPI,1,2,1,8361.108,6967.59,2023,11,4,-20.0,0
ORD-102821,2023-09-27,2023-09-28,CUST-8202,Customer 445,0,2,Karnataka,Mysuru,2,Laptops,Laptops Model 554,7931.5,5,0.1,-15863.0,Standard Class,Cash,1,1,2,4758.9,1586.3,2023,9,3,-200.0,2
ORD-102822,2023-09-28,2023-09-29,CUST-6201,Customer 1341,0,0,Gujarat,Ahmedabad,2,Accessories,Accessories Model 587,10176.72,5,0.1,-20353.439999999995,Standard Class,UPI,1,2,1,6106.031999999999,2035.344,2023,9,3,-199.99999999999997,2
ORD-102823,2023-09-18,2023-09-19,CUST-2708,Customer 423,2,1,Maharashtra,Nagpur,0,Tables,Tables Model 216,10202.26,8,0.0,-38768.588,Standard Class,UPI,0,2,0,6121.356,1275.2825,2023,9,3,-380.0,1
ORD-102824,2024-04-07,2024-04-09,CUST-1485,Customer 501,1,3,Gujarat,Ahmedabad,0,Bookcases,Bookcases Model 701,23818.66,2,0.3,-4763.732,Same Day,Net Banking,1,0,2,14291.196,11909.33,2024,4,2,-20.0,0
ORD-102825,2024-03-08,2024-03-11,CUST-3127,Customer 1600,1,1,Maharashtra,Mumbai,0,Bookcases,Bookcases Model 826,1782.86,6,0.3,-4635.436,Same Day,UPI,0,2,2,1069.716,297.1433333333333,2024,3,1,-260.0,1
ORD-102826,2023-10-25,2023-10-26,CUST-2142,Customer 1713,0,0,Maharashtra,Pune,1,Binders,Binders Model 999,6926.62,3,0.3,-5541.295999999999,Same Day,Net Banking,1,4,0,4155.972,2308.873333333333,2023,10,4,-80.0,2
ORD-102827,2023-10-26,2023-11-01,CUST-2023,Customer 1320,1,0,Delhi,New Delhi,0,Tables,Tables Model 229,22757.43,3,0.2,-18205.944000000003,Standard Class,Card,1,1,1,13654.458,7585.81,2023,10,4,-80.00000000000001,0
ORD-102828,2024-03-08,2024-03-13,CUST-6536,Customer 1257,0,2,Tamil Nadu,Coimbatore,0,Chairs,Chairs Model 385,13059.28,6,0.2,-33954.128000000004,Same Day,Cash,1,3,2,7835.568,2176.5466666666666,2024,3,1,-260.0,1
ORD-102829,2023-11-23,2023-11-25,CUST-8096,Customer 1541,1,0,Maharashtra,Pune,1,Paper,Paper Model 109,6576.59,4,0.05,-9207.226,Same Day,Card,0,4,2,3945.954,1644.1475,2023,11,4,-140.0,2
ORD-102830,2023-11-28,2023-12-04,CUST-5761,Customer 1313,1,2,Tamil Nadu,Chennai,0,Bookcases,Bookcases Model 747,22064.95,2,0.15,-4412.989999999998,Standard Class,Card,0,4,1,13238.97,11032.475,2023,11,4,-19.99999999999999,0
ORD-102831,2024-05-23,2024-05-28,CUST-7156,Customer 110,0,2,Gujarat,Ahmedabad,2,Accessories,Accessories Model 114,13481.11,6,0.2,-35050.886,First Class,Card,0,0,0,8088.666,2246.851666666667,2024,5,2,-259.99999999999994,1
ORD-102832,2024-12-13,2024-12-19,CUST-4651,Customer 761,2,3,Tamil Nadu,Coimbatore,2,Accessories,Accessories Model 354,12313.65,4,0.15,-17239.11,Same Day,Cash,1,0,1,7388.19,3078.4125,2024,12,4,-140.0,0
ORD-102833,2023-02-05,2023-02-06,CUST-8924,Customer 1633,1,1,Telangana,Hyderabad,2,Accessories,Accessories Model 360,4074.67,4,0.1,-5704.5380000000005,Standard Class,UPI,1,0,2,2444.802,1018.6675,2023,2,1,-140.0,2
ORD-102834,2024-04-30,2024-05-01,CUST-8334,Customer 551,2,1,Maharashtra,Nagpur,0,Bookcases,Bookcases Model 855,8321.35,9,0.15,-36613.94,First Class,UPI,1,0,0,4992.81,924.5944444444444,2024,4,2,-440.00000000000006,1
ORD-102835,2024-08-01,2024-08-02,CUST-9693,Customer 547,1,2,Tamil Nadu,Coimbatore,0,Bookcases,Bookcases Model 499,8882.5,3,0.2,-7106.0,Same Day,Card,0,4,1,5329.5,2960.833333333333,2024,8,3,-80.0,2
ORD-102836,2024-02-11,2024-02-13,CUST-6674,Customer 1766,1,1,Telangana,Hyderabad,1,Binders,Binders Model 931,10765.32,2,0.3,-2153.0640000000003,Same Day,UPI,1,4,1,6459.192,5382.66,2024,2,1,-20.000000000000004,2
ORD-102837,2024-05-14,2024-05-19,CUST-4299,Customer 183,0,2,Telangana,Hyderabad,2,Laptops,Laptops Model 783,24922.97,1,0.3,9969.188000000002,Standard Class,Cash,1,1,1,14953.782,24922.97,2024,5,2,40.00000000000001,0
ORD-102838,2024-08-19,2024-08-22,CUST-2332,Customer 380,1,3,Gujarat,Ahmedabad,2,Phones,Phones Model 597,19506.97,4,0.05,-27309.758,Same Day,UPI,0,1,2,11704.182,4876.7425,2024,8,3,-140.0,0
ORD-102839,2023-12-21,2023-12-22,CUST-8544,Customer 1433,0,0,Telangana,Hyderabad,2,Accessories,Accessories Model 194,23583.3,2,0.15,-4716.66,Second Class,Net Banking,1,2,2,14149.98,11791.65,2023,12,4,-20.0,0
ORD-102840,2023-06-28,2023-07-02,CUST-9029,Customer 1768,1,2,Telangana,Hyderabad,0,Chairs,Chairs Model 903,5198.44,8,0.3,-19754.072,Standard Class,Net Banking,1,0,2,3119.064,649.805,2023,6,2,-380.0,1
ORD-102841,2023-06-04,2023-06-05,CUST-7055,Customer 1331,2,3,Gujarat,Surat,0,Chairs,Chairs Model 167,11094.32,8,0.05,-42158.416,First Class,UPI,0,2,1,6656.592,1386.79,2023,6,2,-380.0,1
ORD-102842,2023-12-17,2023-12-18,CUST-1035,Customer 1769,2,0,Telangana,Hyderabad,2,Phones,Phones Model 467,16644.6,4,0.1,-23302.439999999995,Same Day,Cash,1,0,1,9986.759999999998,4161.15,2023,12,4,-140.0,0
ORD-102843,2024-09-14,2024-09-21,CUST-6705,Customer 930,0,2,Telangana,Hyderabad,1,Paper,Paper Model 633,16850.87,8,0.05,-64033.30600000001,Standard Class,Cash,1,0,2,10110.522,2106.35875,2024,9,3,-380.00000000000006,3
ORD-102844,2024-11-28,2024-12-05,CUST-2206,Customer 491,2,2,Maharashtra,Mumbai,2,Phones,Phones Model 151,2309.67,2,0.1,-461.9339999999997,Standard Class,Card,0,1,2,1385.802,1154.835,2024,11,4,-19.999999999999982,2
ORD-102845,2024-05-01,2024-05-04,CUST-5569,Customer 1076,1,1,Karnataka,Mysuru,2,Phones,Phones Model 274,4617.38,7,0.1,-14775.615999999998,Second Class,UPI,1,2,2,2770.428,659.6257142857143,2024,5,2,-320.0,1
ORD-102846,2023-05-10,2023-05-12,CUST-8774,Customer 122,2,0,Karnataka,Bengaluru,0,Bookcases,Bookcases Model 312,12205.58,9,0.05,-53704.552,Standard Class,UPI,1,0,1,7323.348,1356.1755555555555,2023,5,2,-440.0,3
ORD-102847,2024-05-06,2024-05-07,CUST-3029,Customer 462,0,3,Gujarat,Surat,2,Accessories,Accessories Model 935,23977.98,8,0.05,-91116.324,Second Class,UPI,1,0,1,14386.788,2997.2475,2024,5,2,-380.0,3
ORD-102848,2024-01-20,2024-01-26,CUST-7101,Customer 219,2,2,Maharashtra,Nagpur,0,Bookcases,Bookcases Model 176,24888.74,4,0.2,-34844.236000000004,Same Day,Net Banking,0,3,2,14933.244,6222.185,2024,1,1,-140.0,0
ORD-102849,2023-10-04,2023-10-10,CUST-8170,Customer 1517,0,1,Gujarat,Ahmedabad,2,Phones,Phones Model 198,5094.09,5,0.3,-10188.18,Second Class,UPI,0,1,0,3056.454,1018.818,2023,10,4,-200.0,2
ORD-102850,2024-04-01,2024-04-02,CUST-1510,Customer 901,1,1,Telangana,Hyderabad,2,Accessories,Accessories Model 115,10013.08,6,0.1,-26034.008,First Class,UPI,1,0,2,6007.848,1668.8466666666666,2024,4,2,-260.0,1
ORD-102851,2023-12-31,2024-01-03,CUST-1449,Customer 1368,2,2,Telangana,Hyderabad,0,Tables,Tables Model 678,13883.89,2,0.0,-2776.7779999999984,Second Class,Net Banking,0,2,0,8330.333999999999,6941.945,2023,12,4,-19.99999999999999,0
ORD-102852,2023-03-01,2023-03-08,CUST-9445,Customer 996,2,0,Karnataka,Mysuru,1,Paper,Paper Model 324,14870.67,3,0.2,-11896.535999999998,Same Day,Card,0,1,2,8922.402,4956.89,2023,3,1,-79.99999999999999,0
ORD-102853,2024-01-16,2024-01-20,CUST-7247,Customer 842,1,3,Tamil Nadu,Chennai,1,Binders,Binders Model 162,5565.85,8,0.0,-21150.230000000003,Same Day,UPI,0,0,2,3339.51,695.73125,2024,1,1,-380.0,1
ORD-102854,2023-08-27,2023-08-28,CUST-6445,Customer 691,2,2,Maharashtra,Nagpur,0,Bookcases,Bookcases Model 126,10882.57,2,0.0,-2176.514000000001,Second Class,Cash,1,1,1,6529.542,5441.285,2023,8,3,-20.00000000000001,2
ORD-102855,2023-07-30,2023-08-05,CUST-8643,Customer 18,0,3,Maharashtra,Mumbai,1,Storage,Storage Model 685,1615.39,8,0.15,-6138.482,Second Class,Card,1,2,2,969.234,201.92375,2023,7,3,-380.0,1
ORD-102856,2024-02-29,2024-03-01,CUST-8812,Customer 295,0,3,Gujarat,Ahmedabad,0,Chairs,Chairs Model 286,7312.53,9,0.1,-32175.132,First Class,Cash,1,4,1,4387.518,812.5033333333333,2024,2,1,-440.0,1
ORD-102857,2024-12-10,2024-12-13,CUST-6263,Customer 125,1,0,Karnataka,Mysuru,1,Storage,Storage Model 954,6896.41,4,0.15,-9654.973999999998,Second Class,Card,1,3,0,4137.846,1724.1025,2024,12,4,-139.99999999999997,2
ORD-102858,2023-12-10,2023-12-16,CUST-3603,Customer 1532,2,1,Karnataka,Mysuru,1,Storage,Storage Model 736,15966.25,1,0.05,6386.5,First Class,Cash,1,2,1,9579.75,15966.25,2023,12,4,40.0,0
ORD-102859,2024-07-15,2024-07-22,CUST-9800,Customer 203,2,3,Telangana,Hyderabad,0,Tables,Tables Model 652,17444.02,6,0.3,-45354.452000000005,First Class,Net Banking,1,1,0,10466.412,2907.3366666666666,2024,7,3,-260.0,3
ORD-102860,2023-11-26,2023-11-30,CUST-4038,Customer 69,1,0,Tamil Nadu,Coimbatore,2,Laptops,Laptops Model 156,18038.05,8,0.0,-68544.59,First Class,Card,0,4,1,10822.83,2254.75625,2023,11,4,-380.0,3
ORD-102861,2024-01-14,2024-01-20,CUST-3855,Customer 100,0,3,Telangana,Hyderabad,1,Paper,Paper Model 761,19979.6,1,0.1,7991.84,Same Day,Net Banking,1,2,1,11987.759999999998,19979.6,2024,1,1,40.0,0
ORD-102862,2024-09-07,2024-09-13,CUST-1545,Customer 715,2,1,Gujarat,Ahmedabad,0,Chairs,Chairs Model 496,1974.55,2,0.1,-394.9100000000001,Same Day,Card,1,2,1,1184.73,987.275,2024,9,3,-20.000000000000004,2
ORD-102863,2024-08-07,2024-08-08,CUST-1222,Customer 83,1,1,Tamil Nadu,Coimbatore,1,Paper,Paper Model 123,7871.36,1,0.1,3148.544,First Class,Cash,1,4,1,4722.816,7871.36,2024,8,3,40.0,2
ORD-102864,2023-09-18,2023-09-25,CUST-9773,Customer 1659,1,0,Tamil Nadu,Coimbatore,2,Accessories,Accessories Model 274,9749.09,5,0.05,-19498.18,First Class,Cash,0,3,2,5849.454,1949.818,2023,9,3,-199.99999999999997,2
ORD-102865,2023-01-20,2023-01-23,CUST-2362,Customer 395,2,1,Gujarat,Ahmedabad,1,Paper,Paper Model 813,10739.97,8,0.1,-40811.88599999999,Same Day,Net Banking,0,2,2,6443.981999999999,1342.49625,2023,1,1,-380.0,1
ORD-102866,2023-03-23,2023-03-24,CUST-7109,Customer 123,2,1,Gujarat,Ahmedabad,0,Bookcases,Bookcases Model 476,22332.79,6,0.15,-58065.25400000001,First Class,Card,0,3,0,13399.674,3722.131666666666,2023,3,1,-260.0,3
ORD-102867,2023-11-12,2023-11-14,CUST-8091,Customer 1401,1,3,Maharashtra,Pune,0,Tables,Tables Model 923,21726.85,8,0.0,-82562.03,Same Day,Cash,0,3,2,13036.11,2715.85625,2023,11,4,-380.0,3
ORD-102868,2023-07-13,2023-07-20,CUST-2992,Customer 1196,1,3,Maharashtra,Nagpur,0,Bookcases,Bookcases Model 583,24068.01,3,0.05,-19254.408000000007,Standard Class,UPI,1,3,2,14440.806,8022.669999999999,2023,7,3,-80.00000000000004,0
ORD-102869,2024-01-06,2024-01-09,CUST-7871,Customer 580,1,2,Delhi,New Delhi,1,Storage,Storage Model 357,6498.69,5,0.1,-12997.38,First Class,Card,0,0,2,3899.214,1299.7379999999998,2024,1,1,-200.00000000000009,2
ORD-102870,2024-11-11,2024-11-16,CUST-5454,Customer 1528,2,0,Karnataka,Bengaluru,2,Phones,Phones Model 885,21696.92,8,0.05,-82448.29599999999,Same Day,UPI,1,4,1,13018.151999999998,2712.115,2024,11,4,-380.0,3
ORD-102871,2024-08-15,2024-08-19,CUST-6009,Customer 41,0,0,Telangana,Hyderabad,2,Phones,Phones Model 493,17996.11,5,0.1,-35992.219999999994,First Class,Net Banking,1,1,0,10797.666,3599.222,2024,8,3,-199.99999999999997,0
ORD-102872,2024-02-19,2024-02-21,CUST-1299,Customer 1319,1,2,Gujarat,Ahmedabad,2,Laptops,Laptops Model 589,7372.07,9,0.3,-32437.107999999997,Same Day,Cash,0,1,0,4423.241999999999,819.1188888888888,2024,2,1,-440.0,1
ORD-102873,2024-03-04,2024-03-11,CUST-3425,Customer 719,0,1,Tamil Nadu,Coimbatore,0,Tables,Tables Model 975,13372.05,4,0.1,-18720.87,Same Day,Card,0,0,1,8023.23,3343.0125,2024,3,1,-140.0,0
ORD-102874,2024-03-09,2024-03-11,CUST-7558,Customer 1544,0,1,Gujarat,Surat,1,Paper,Paper Model 702,10993.38,7,0.15,-35178.816,Standard Class,UPI,1,0,1,6596.027999999999,1570.482857142857,2024,3,1,-320.0,1
ORD-102875,2024-01-09,2024-01-11,CUST-8345,Customer 892,2,3,Delhi,New Delhi,0,Tables,Tables Model 965,14506.27,10,0.3,-72531.35,Standard Class,Net Banking,0,2,0,8703.762,1450.627,2024,1,1,-500.0,3
ORD-102876,2024-03-06,2024-03-13,CUST-4482,Customer 1632,2,3,Delhi,New Delhi,2,Phones,Phones Model 596,848.72,7,0.1,-2715.9040000000005,Standard Class,Net Banking,0,1,0,509.232,121.24571428571429,2024,3,1,-320.00000000000006,1
ORD-102877,2023-10-12,2023-10-19,CUST-8668,Customer 114,0,0,Delhi,New Delhi,1,Binders,Binders Model 867,6937.96,8,0.1,-26364.248,Standard Class,Card,0,1,0,4162.776,867.245,2023,10,4,-380.0,1
ORD-102878,2024-01-04,2024-01-07,CUST-6254,Customer 939,1,2,Tamil Nadu,Coimbatore,2,Accessories,Accessories Model 479,1087.37,10,0.2,-5436.849999999999,Same Day,UPI,0,0,0,652.4219999999999,108.737,2024,1,1,-500.0,1
ORD-102879,2024-05-17,2024-05-20,CUST-7717,Customer 432,0,0,Tamil Nadu,Coimbatore,1,Paper,Paper Model 806,18367.56,8,0.3,-69796.728,First Class,UPI,1,4,0,11020.536,2295.945,2024,5,2,-380.0,3
