Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Region,State,City,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Ship Mode,Payment Mode,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price,Year,Month,Quarter,Profit_Margin
ORD-100218,2023-01-23,2023-01-25,CUST-7481,Customer 1201,0,0,Gujarat,Ahmedabad,0,Bookcases,Bookcases Model 409,21544.6,6,0.0,-56015.96,First Class,UPI,1,2,1,12926.759999999998,3590.7666666666664,2023,1,1,-260.0
ORD-100219,2023-06-11,2023-06-17,CUST-4657,Customer 1364,2,2,Delhi,New Delhi,2,Accessories,Accessories Model 487,4520.23,10,0.2,-22601.149999999994,First Class,Net Banking,1,2,0,2712.1379999999995,452.023,2023,6,2,-499.9999999999999
ORD-100220,2023-05-11,2023-05-13,CUST-6213,Customer 1657,2,2,Telangana,Hyderabad,2,Laptops,Laptops Model 754,9911.72,1,0.2,3964.688,Standard Class,Cash,1,0,2,5947.031999999999,9911.72,2023,5,2,40.0
ORD-100221,2023-05-25,2023-05-28,CUST-6500,Customer 915,0,0,Telangana,Hyderabad,0,Tables,Tables Model 314,24563.02,2,0.05,-4912.603999999999,Second Class,Card,1,4,1,14737.812,12281.51,2023,5,2,-20.0
ORD-100222,2023-12-25,2023-12-28,CUST-7783,Customer 1010,1,0,Maharashtra,Nagpur,0,Chairs,Chairs Model 659,9771.24,7,0.3,-31267.968,Same Day,Card,1,2,0,5862.744,1395.8914285714286,2023,12,4,-320.0
ORD-100223,2024-05-05,2024-05-12,CUST-5278,Customer 215,0,0,Gujarat,Ahmedabad,0,Tables,Tables Model 274,2027.99,5,0.0,-4055.9800000000005,Same Day,UPI,0,1,2,1216.794,405.598,2024,5,2,-200.00000000000006
ORD-100224,2023-03-18,2023-03-23,CUST-3703,Customer 1244,1,2,Maharashtra,Pune,2,Laptops,Laptops Model 154,22352.01,1,0.3,8940.804,Standard Class,Net Banking,1,3,0,13411.205999999998,22352.01,2023,3,1,40.0
ORD-100225,2023-07-30,2023-08-01,CUST-9043,Customer 315,0,0,Delhi,New Delhi,2,Accessories,Accessories Model 103,7575.54,1,0.0,3030.2160000000003,Same Day,Card,1,3,0,4545.324,7575.54,2023,7,3,40.0
ORD-100226,2023-10-29,2023-11-05,CUST-8758,Customer 1729,0,0,Telangana,Hyderabad,0,Chairs,Chairs Model 903,838.25,5,0.05,-1676.5,Same Day,Cash,0,1,1,502.95,167.65,2023,10,4,-200.0
ORD-100227,2024-05-15,2024-05-21,CUST-8303,Customer 92,1,3,Tamil Nadu,Chennai,2,Laptops,Laptops Model 576,9810.67,7,0.1,-31394.144,First Class,UPI,0,3,2,5886.402,1401.5242857142855,2024,5,2,-320.0
ORD-100228,2023-10-03,2023-10-08,CUST-7782,Customer 1550,2,2,Maharashtra,Mumbai,2,Laptops,Laptops Model 666,2598.23,6,0.3,-6755.398000000001,Standard Class,Cash,1,1,0,1558.938,433.03833333333336,2023,10,4,-260.00000000000006
ORD-100229,2024-06-19,2024-06-23,CUST-1568,Customer 1029,2,2,Gujarat,Surat,2,Phones,Phones Model 223,12011.3,7,0.0,-38436.16,Same Day,UPI,0,3,1,7206.78,1715.9,2024,6,2,-320.00000000000006
ORD-100230,2023-06-21,2023-06-23,CUST-3422,Customer 1709,2,0,Karnataka,Bengaluru,0,Tables,Tables Model 427,2143.54,7,0.3,-6859.328,Standard Class,Card,1,4,0,1286.124,306.22,2023,6,2,-320.0
ORD-100231,2024-02-02,2024-02-07,CUST-7874,Customer 231,1,2,Delhi,New Delhi,1,Storage,Storage Model 251,11562.3,10,0.0,-57811.499999999985,Standard Class,Card,1,2,1,6937.379999999999,1156.23,2024,2,1,-499.9999999999999
ORD-100232,2024-07-30,2024-08-06,CUST-8750,Customer 77,0,0,Maharashtra,Pune,2,Accessories,Accessories Model 512,21971.76,7,0.1,-70309.63200000001,Second Class,Cash,0,1,1,13183.056,3138.8228571428567,2024,7,3,-320.00000000000006
ORD-100233,2023-02-09,2023-02-13,CUST-5965,Customer 637,1,3,Tamil Nadu,Chennai,0,Bookcases,Bookcases Model 978,11985.41,6,0.1,-31162.066000000003,Standard Class,UPI,1,2,2,7191.246,1997.5683333333327,2023,2,1,-260.0
ORD-100234,2023-05-18,2023-05-21,CUST-4463,Customer 1688,1,3,Telangana,Hyderabad,1,Paper,Paper Model 877,18274.23,2,0.2,-3654.8460000000014,First Class,Card,0,3,2,10964.538,9137.115,2023,5,2,-20.000000000000007
ORD-100235,2024-06-11,2024-06-18,CUST-1474,Customer 356,0,2,Karnataka,Bengaluru,1,Storage,Storage Model 957,12768.52,9,0.05,-56181.488,Standard Class,UPI,1,1,0,7661.112,1418.7244444444443,2024,6,2,-439.99999999999994
ORD-100236,2023-02-03,2023-02-07,CUST-3029,Customer 1396,0,2,Maharashtra,Pune,2,Phones,Phones Model 481,6994.64,9,0.15,-30776.415999999997,Same Day,Cash,1,1,2,4196.784,777.1822222222222,2023,2,1,-439.99999999999994
ORD-100237,2023-07-01,2023-07-08,CUST-7333,Customer 102,0,2,Delhi,New Delhi,1,Binders,Binders Model 977,20973.81,2,0.1,-4194.761999999999,Second Class,UPI,0,1,2,12584.286,10486.905,2023,7,3,-19.999999999999993
ORD-100238,2024-11-24,2024-11-26,CUST-3167,Customer 1326,0,1,Tamil Nadu,Coimbatore,2,Phones,Phones Model 329,21642.82,1,0.3,8657.128,First Class,Net Banking,1,1,2,12985.692,21642.82,2024,11,4,40.0
ORD-100239,2024-12-30,2025-01-05,CUST-5950,Customer 1387,2,3,Telangana,Hyderabad,1,Paper,Paper Model 698,21319.34,5,0.15,-42638.67999999999,Standard Class,Card,1,1,0,12791.604,4263.868,2024,12,4,-199.99999999999994
ORD-100240,2024-06-07,2024-06-13,CUST-6327,Customer 1765,1,0,Tamil Nadu,Coimbatore,1,Storage,Storage Model 771,2880.99,6,0.0,-7490.573999999999,First Class,UPI,0,3,0,1728.5939999999998,480.165,2024,6,2,-259.99999999999994
ORD-100241,2023-06-03,2023-06-08,CUST-9148,Customer 606,1,3,Karnataka,Bengaluru,2,Accessories,Accessories Model 514,16581.15,3,0.3,-13264.919999999998,Same Day,Card,0,2,1,9948.69,5527.05,2023,6,2,-79.99999999999999
ORD-100242,2024-08-20,2024-08-26,CUST-8794,Customer 1376,1,0,Gujarat,Ahmedabad,1,Storage,Storage Model 965,17891.56,9,0.3,-78722.864,Second Class,UPI,1,2,0,10734.936,1987.9511111111112,2024,8,3,-439.99999999999994
ORD-100243,2023-10-28,2023-10-29,CUST-6499,Customer 1341,0,2,Delhi,New Delhi,2,Accessories,Accessories Model 463,18184.63,3,0.2,-14547.704000000002,Second Class,Net Banking,0,0,0,10910.778,6061.543333333334,2023,10,4,-80.0
ORD-100244,2024-03-06,2024-03-13,CUST-2166,Customer 968,0,1,Tamil Nadu,Coimbatore,1,Storage,Storage Model 988,7492.47,8,0.0,-28471.386,Same Day,Net Banking,1,1,1,4495.482,936.55875,2024,3,1,-380.0
ORD-100245,2024-02-28,2024-02-29,CUST-3954,Customer 1596,0,3,Karnataka,Bengaluru,0,Tables,Tables Model 440,10347.96,8,0.2,-39322.24799999999,Second Class,Net Banking,0,3,0,6208.775999999999,1293.495,2024,2,1,-379.99999999999994
ORD-100246,2024-10-11,2024-10-12,CUST-9021,Customer 1609,0,2,Maharashtra,Pune,1,Binders,Binders Model 729,19077.59,10,0.05,-95387.95000000001,Same Day,Cash,1,0,2,11446.554,1907.759,2024,10,4,-500.0000000000001
ORD-100247,2024-02-18,2024-02-22,CUST-6279,Customer 1551,2,2,Delhi,New Delhi,0,Chairs,Chairs Model 118,13437.81,6,0.3,-34938.306,Standard Class,UPI,1,0,2,8062.686,2239.635,2024,2,1,-259.99999999999994
ORD-100248,2023-08-20,2023-08-26,CUST-1749,Customer 611,1,3,Tamil Nadu,Coimbatore,0,Chairs,Chairs Model 845,9712.05,5,0.2,-19424.1,First Class,Cash,1,3,0,5827.23,1942.41,2023,8,3,-200.0
ORD-100249,2024-12-04,2024-12-06,CUST-3149,Customer 433,2,1,Tamil Nadu,Coimbatore,1,Binders,Binders Model 703,4289.11,1,0.15,1715.6439999999998,Second Class,Card,0,1,1,2573.466,4289.11,2024,12,4,40.0
ORD-100250,2024-01-11,2024-01-17,CUST-1785,Customer 1356,0,1,Telangana,Hyderabad,1,Storage,Storage Model 149,6543.57,10,0.2,-32717.85,Standard Class,Cash,1,4,2,3926.142,654.357,2024,1,1,-500.0
ORD-100251,2024-03-30,2024-04-03,CUST-2654,Customer 1357,2,0,Maharashtra,Nagpur,1,Paper,Paper Model 737,17606.33,1,0.05,7042.532000000001,Second Class,Cash,0,2,2,10563.798,17606.33,2024,3,1,40.0
ORD-100252,2023-04-18,2023-04-23,CUST-5308,Customer 1703,2,2,Telangana,Hyderabad,1,Binders,Binders Model 466,19662.05,4,0.15,-27526.87,Same Day,Net Banking,1,2,1,11797.23,4915.5125,2023,4,2,-140.0
ORD-100253,2023-06-14,2023-06-15,CUST-2458,Customer 227,2,3,Gujarat,Surat,0,Bookcases,Bookcases Model 252,23341.48,4,0.1,-32678.072000000004,Standard Class,Card,1,2,1,14004.888,5835.37,2023,6,2,-140.0
ORD-100254,2023-04-14,2023-04-17,CUST-1646,Customer 1746,1,0,Telangana,Hyderabad,1,Paper,Paper Model 920,6750.3,2,0.0,-1350.0599999999995,First Class,Cash,0,3,1,4050.18,3375.15,2023,4,2,-19.999999999999993
ORD-100255,2023-04-29,2023-04-30,CUST-5395,Customer 1800,2,1,Maharashtra,Mumbai,0,Bookcases,Bookcases Model 481,16250.53,6,0.1,-42251.378,First Class,UPI,1,4,1,9750.318,2708.4216666666666,2023,4,2,-259.99999999999994
ORD-100256,2023-04-27,2023-05-01,CUST-3732,Customer 232,0,1,Delhi,New Delhi,1,Paper,Paper Model 964,17309.58,7,0.15,-55390.656,Second Class,Card,0,4,0,10385.748,2472.797142857143,2023,4,2,-320.0
ORD-100257,2024-03-02,2024-03-07,CUST-3140,Customer 990,1,1,Delhi,New Delhi,0,Bookcases,Bookcases Model 521,9617.82,10,0.1,-48089.1,Same Day,Card,1,4,2,5770.692,961.782,2024,3,1,-500.0
ORD-100258,2023-03-06,2023-03-09,CUST-4669,Customer 1372,1,1,Telangana,Hyderabad,0,Bookcases,Bookcases Model 543,21734.64,10,0.2,-108673.2,Second Class,Cash,0,3,0,13040.784,2173.464,2023,3,1,-500.0
ORD-100259,2023-12-21,2023-12-27,CUST-3571,Customer 1036,1,3,Telangana,Hyderabad,0,Bookcases,Bookcases Model 990,22323.13,1,0.2,8929.252,Second Class,Card,1,4,2,13393.878,22323.13,2023,12,4,40.0
ORD-100260,2024-05-18,2024-05-21,CUST-4850,Customer 162,1,3,Karnataka,Mysuru,1,Binders,Binders Model 920,12771.85,7,0.2,-40869.92,Same Day,Card,1,4,1,7663.11,1824.55,2024,5,2,-320.0
ORD-100261,2024-05-25,2024-05-29,CUST-9996,Customer 1,0,0,Tamil Nadu,Chennai,1,Storage,Storage Model 620,16403.65,7,0.0,-52491.68,Second Class,Cash,1,2,0,9842.19,2343.378571428572,2024,5,2,-320.0
ORD-100262,2023-12-16,2023-12-19,CUST-6952,Customer 1467,1,1,Maharashtra,Mumbai,1,Paper,Paper Model 199,14091.74,10,0.2,-70458.7,Second Class,Card,0,0,1,8455.044,1409.174,2023,12,4,-500.0
ORD-100263,2023-12-16,2023-12-19,CUST-9067,Customer 288,2,3,Telangana,Hyderabad,2,Laptops,Laptops Model 209,9472.48,1,0.0,3788.992,First Class,UPI,0,3,0,5683.487999999999,9472.48,2023,12,4,40.0
ORD-100264,2023-07-12,2023-07-13,CUST-3018,Customer 1582,1,3,Delhi,New Delhi,1,Binders,Binders Model 774,17976.34,7,0.0,-57524.288,Second Class,Cash,0,1,2,10785.804,2568.0485714285714,2023,7,3,-320.0
ORD-100265,2023-01-05,2023-01-10,CUST-3903,Customer 1417,2,2,Telangana,Hyderabad,2,Accessories,Accessories Model 848,21002.64,9,0.15,-92411.61600000001,Second Class,Card,1,2,0,12601.584,2333.6266666666666,2023,1,1,-440.00000000000006
ORD-100266,2024-02-01,2024-02-07,CUST-6617,Customer 603,1,2,Gujarat,Surat,2,Accessories,Accessories Model 241,10582.89,4,0.2,-14816.046000000002,Same Day,Net Banking,0,3,1,6349.734,2645.7225,2024,2,1,-140.00000000000003
ORD-100267,2024-12-19,2024-12-24,CUST-3173,Customer 1455,2,2,Tamil Nadu,Chennai,0,Chairs,Chairs Model 615,15679.36,6,0.1,-40766.335999999996,First Class,Card,1,1,1,9407.616,2613.226666666667,2024,12,4,-259.99999999999994
ORD-100268,2023-12-27,2024-01-01,CUST-7920,Customer 1656,0,1,Delhi,New Delhi,2,Laptops,Laptops Model 125,22367.88,5,0.2,-44735.759999999995,Same Day,UPI,1,1,0,13420.728,4473.576,2023,12,4,-199.99999999999997
ORD-100269,2023-02-24,2023-03-02,CUST-2016,Customer 1415,1,2,Maharashtra,Mumbai,1,Binders,Binders Model 871,24591.6,5,0.3,-49183.19999999999,Standard Class,Net Banking,0,4,2,14754.96,4918.32,2023,2,1,-199.99999999999997
ORD-100270,2024-04-08,2024-04-09,CUST-5712,Customer 1420,2,1,Gujarat,Ahmedabad,2,Laptops,Laptops Model 490,14119.51,9,0.05,-62125.844000000005,Same Day,Cash,0,1,2,8471.706,1568.8344444444444,2024,4,2,-440.00000000000006
ORD-100271,2024-12-02,2024-12-05,CUST-7025,Customer 1547,2,2,Gujarat,Ahmedabad,0,Bookcases,Bookcases Model 894,6433.26,8,0.2,-24446.388,Second Class,Net Banking,1,0,2,3859.956,804.1575,2024,12,4,-380.0
ORD-100272,2024-04-04,2024-04-06,CUST-5572,Customer 1140,1,2,Telangana,Hyderabad,0,Chairs,Chairs Model 264,18429.97,7,0.0,-58975.903999999995,First Class,Card,0,2,0,11057.982,2632.8528571428574,2024,4,2,-320.0
ORD-100273,2023-12-05,2023-12-09,CUST-5934,Customer 1005,2,0,Telangana,Hyderabad,0,Chairs,Chairs Model 174,23229.98,1,0.2,9291.992,First Class,UPI,0,3,1,13937.988,23229.98,2023,12,4,40.0
ORD-100274,2023-07-08,2023-07-13,CUST-4495,Customer 1359,1,0,Maharashtra,Nagpur,0,Tables,Tables Model 469,13668.39,2,0.15,-2733.678,First Class,UPI,0,4,0,8201.034,6834.195,2023,7,3,-20.0
ORD-100275,2024-09-25,2024-09-30,CUST-4994,Customer 82,2,0,Delhi,New Delhi,0,Bookcases,Bookcases Model 490,8780.98,10,0.05,-43904.899999999994,Standard Class,Cash,0,3,2,5268.588,878.098,2024,9,3,-500.0
ORD-100276,2023-09-20,2023-09-25,CUST-8300,Customer 997,0,0,Telangana,Hyderabad,0,Bookcases,Bookcases Model 767,20588.3,9,0.1,-90588.51999999999,Second Class,Net Banking,0,2,0,12352.98,2287.588888888889,2023,9,3,-439.99999999999994
ORD-100277,2024-06-10,2024-06-11,CUST-4492,Customer 1772,2,3,Maharashtra,Mumbai,2,Laptops,Laptops Model 955,381.8,4,0.0,-534.52,Standard Class,UPI,0,1,0,229.08,95.45,2024,6,2,-140.0
ORD-100278,2024-07-04,2024-07-11,CUST-6434,Customer 78,0,1,Telangana,Hyderabad,2,Phones,Phones Model 155,18722.89,1,0.05,7489.155999999999,Second Class,Net Banking,0,3,1,11233.734,18722.89,2024,7,3,40.0
ORD-100279,2024-07-25,2024-07-26,CUST-1276,Customer 798,2,1,Gujarat,Ahmedabad,1,Paper,Paper Model 647,9823.21,7,0.3,-31434.272000000004,Standard Class,Card,1,4,2,5893.926,1403.3157142857142,2024,7,3,-320.00000000000006
ORD-100280,2024-08-22,2024-08-23,CUST-5612,Customer 1568,1,3,Telangana,Hyderabad,1,Storage,Storage Model 504,2832.16,5,0.3,-5664.32,Standard Class,Cash,0,0,1,1699.2959999999998,566.432,2024,8,3,-200.0
ORD-100281,2023-06-10,2023-06-15,CUST-3360,Customer 611,2,0,Karnataka,Bengaluru,2,Accessories,Accessories Model 111,19959.91,5,0.2,-39919.81999999999,Second Class,Card,1,0,0,11975.946,3991.982,2023,6,2,-199.99999999999994
ORD-100282,2023-02-12,2023-02-13,CUST-6633,Customer 434,1,2,Gujarat,Surat,2,Laptops,Laptops Model 264,23685.09,4,0.1,-33159.126000000004,Second Class,UPI,0,2,1,14211.054,5921.2725,2023,2,1,-140.0
ORD-100283,2024-09-23,2024-09-30,CUST-9992,Customer 945,2,1,Tamil Nadu,Chennai,0,Chairs,Chairs Model 397,16840.25,1,0.2,6736.1,Standard Class,Net Banking,1,2,2,10104.15,16840.25,2024,9,3,40.0
ORD-100284,2023-04-11,2023-04-13,CUST-2143,Customer 397,1,3,Telangana,Hyderabad,1,Paper,Paper Model 561,3379.74,4,0.3,-4731.636,First Class,Net Banking,0,1,0,2027.844,844.935,2023,4,2,-140.0
ORD-100285,2024-12-11,2024-12-16,CUST-8145,Customer 567,1,2,Karnataka,Mysuru,1,Paper,Paper Model 795,4382.26,4,0.1,-6135.164000000001,First Class,Cash,0,4,2,2629.356,1095.565,2024,12,4,-140.0
ORD-100286,2024-04-18,2024-04-22,CUST-5597,Customer 1759,0,2,Tamil Nadu,Coimbatore,1,Storage,Storage Model 369,2899.05,10,0.3,-14495.25,Standard Class,Card,1,3,0,1739.43,289.90500000000003,2024,4,2,-500.0
ORD-100287,2023-01-20,2023-01-27,CUST-5269,Customer 1114,2,3,Gujarat,Ahmedabad,2,Laptops,Laptops Model 769,10247.33,4,0.2,-14346.262,Second Class,Net Banking,1,1,1,6148.398,2561.8325,2023,1,1,-140.0
ORD-100288,2024-02-06,2024-02-08,CUST-1173,Customer 1358,0,2,Gujarat,Surat,0,Tables,Tables Model 875,12627.85,7,0.0,-40409.12,Second Class,Cash,1,3,0,7576.71,1803.9785714285715,2024,2,1,-320.0
ORD-100289,2023-06-13,2023-06-15,CUST-8989,Customer 475,0,0,Gujarat,Ahmedabad,2,Laptops,Laptops Model 478,12190.88,1,0.1,4876.352,Second Class,Card,1,2,1,7314.527999999999,12190.88,2023,6,2,40.0
ORD-100290,2024-11-15,2024-11-17,CUST-6309,Customer 212,2,0,Gujarat,Surat,1,Paper,Paper Model 954,22963.97,1,0.0,9185.588000000002,First Class,UPI,0,0,2,13778.382,22963.97,2024,11,4,40.0
ORD-100291,2024-01-21,2024-01-27,CUST-4651,Customer 1058,1,0,Delhi,New Delhi,2,Laptops,Laptops Model 936,22476.02,9,0.0,-98894.48799999998,First Class,Cash,0,3,1,13485.612,2497.3355555555554,2024,1,1,-439.99999999999994
ORD-100292,2024-05-08,2024-05-13,CUST-4465,Customer 308,0,2,Maharashtra,Nagpur,0,Tables,Tables Model 470,4307.02,9,0.0,-18950.888,Standard Class,UPI,0,1,1,2584.212,478.5577777777778,2024,5,2,-439.99999999999994
ORD-100293,2024-02-29,2024-03-07,CUST-7732,Customer 46,0,1,Tamil Nadu,Chennai,1,Storage,Storage Model 230,12074.6,10,0.05,-60373.00000000001,Second Class,UPI,1,1,2,7244.76,1207.46,2024,2,1,-500.0000000000001
ORD-100294,2024-10-06,2024-10-11,CUST-1305,Customer 1800,2,0,Maharashtra,Nagpur,0,Chairs,Chairs Model 187,4325.27,9,0.05,-19031.188000000002,Second Class,Cash,0,3,2,2595.1620000000003,480.5855555555556,2024,10,4,-440.00000000000006
ORD-100295,2024-09-13,2024-09-17,CUST-9369,Customer 542,0,0,Delhi,New Delhi,0,Tables,Tables Model 564,15100.8,3,0.2,-12080.64,Standard Class,UPI,0,3,1,9060.48,5033.599999999999,2024,9,3,-80.0
ORD-100296,2024-01-23,2024-01-27,CUST-2577,Customer 364,1,1,Karnataka,Bengaluru,0,Chairs,Chairs Model 998,13163.24,7,0.2,-42122.367999999995,Standard Class,Card,1,3,1,7897.943999999999,1880.462857142857,2024,1,1,-320.0
ORD-100297,2024-05-08,2024-05-14,CUST-9680,Customer 879,0,3,Karnataka,Bengaluru,2,Laptops,Laptops Model 908,10901.12,6,0.15,-28342.912000000004,Same Day,Net Banking,0,0,0,6540.6720000000005,1816.8533333333328,2024,5,2,-260.0
ORD-100298,2024-08-26,2024-09-02,CUST-9908,Customer 837,1,2,Telangana,Hyderabad,1,Binders,Binders Model 105,6512.05,2,0.05,-1302.4099999999999,Standard Class,Card,1,4,2,3907.23,3256.025,2024,8,3,-20.0
ORD-100299,2024-06-16,2024-06-17,CUST-5155,Customer 536,2,3,Delhi,New Delhi,2,Accessories,Accessories Model 678,10339.36,3,0.0,-8271.487999999998,First Class,Net Banking,0,2,0,6203.616,3446.4533333333334,2024,6,2,-79.99999999999997
ORD-100300,2024-11-27,2024-12-01,CUST-5157,Customer 629,2,0,Karnataka,Mysuru,2,Laptops,Laptops Model 892,12165.2,9,0.1,-53526.880000000005,Same Day,UPI,1,3,0,7299.12,1351.6888888888889,2024,11,4,-440.00000000000006
ORD-100301,2024-11-06,2024-11-07,CUST-6544,Customer 1641,2,1,Telangana,Hyderabad,1,Storage,Storage Model 264,23741.28,4,0.0,-33237.791999999994,Same Day,Card,1,2,0,14244.767999999998,5935.32,2024,11,4,-140.0
ORD-100302,2023-04-04,2023-04-11,CUST-1618,Customer 1484,1,3,Karnataka,Mysuru,2,Accessories,Accessories Model 728,2385.89,4,0.1,-3340.2460000000005,First Class,Card,1,2,0,1431.534,596.4725,2023,4,2,-140.00000000000003
ORD-100303,2023-06-29,2023-07-05,CUST-9364,Customer 1057,2,2,Delhi,New Delhi,0,Chairs,Chairs Model 729,21294.08,5,0.2,-42588.16,Second Class,Card,1,0,2,12776.448,4258.816000000001,2023,6,2,-200.0
ORD-100304,2024-01-04,2024-01-06,CUST-7642,Customer 1201,0,1,Telangana,Hyderabad,0,Chairs,Chairs Model 854,24921.07,6,0.15,-64794.782,Standard Class,Card,1,4,2,14952.642,4153.511666666666,2024,1,1,-260.0
ORD-100305,2024-07-16,2024-07-19,CUST-1076,Customer 535,0,3,Telangana,Hyderabad,1,Paper,Paper Model 618,5812.13,8,0.05,-22086.093999999997,Standard Class,Card,1,2,0,3487.278,726.51625,2024,7,3,-379.99999999999994
ORD-100306,2024-05-30,2024-06-02,CUST-7178,Customer 1154,1,2,Tamil Nadu,Chennai,2,Accessories,Accessories Model 875,21927.6,5,0.2,-43855.200000000004,First Class,Cash,0,0,2,13156.56,4385.52,2024,5,2,-200.00000000000006
ORD-100307,2024-11-28,2024-12-02,CUST-4767,Customer 1639,1,3,Gujarat,Ahmedabad,1,Binders,Binders Model 461,6593.93,4,0.15,-9231.502,Standard Class,Net Banking,0,1,0,3956.358,1648.4825,2024,11,4,-140.0
ORD-100308,2023-09-12,2023-09-15,CUST-8807,Customer 643,1,2,Maharashtra,Pune,2,Laptops,Laptops Model 687,20562.65,9,0.0,-90475.66,First Class,UPI,0,2,0,12337.59,2284.738888888889,2023,9,3,-439.99999999999994
ORD-100309,2024-11-30,2024-12-02,CUST-5091,Customer 1713,2,0,Delhi,New Delhi,0,Bookcases,Bookcases Model 259,6203.0,4,0.1,-8684.2,Standard Class,Card,0,0,1,3721.8,1550.75,2024,11,4,-140.0
ORD-100310,2023-03-22,2023-03-28,CUST-7081,Customer 1272,1,3,Telangana,Hyderabad,2,Phones,Phones Model 688,19153.26,1,0.2,7661.304,First Class,Cash,1,2,0,11491.955999999998,19153.26,2023,3,1,40.0
ORD-100311,2023-07-07,2023-07-14,CUST-7933,Customer 980,2,1,Gujarat,Surat,1,Binders,Binders Model 614,18804.2,1,0.05,7521.68,First Class,Cash,1,0,1,11282.52,18804.2,2023,7,3,40.0
ORD-100312,2024-12-03,2024-12-10,CUST-4452,Customer 778,2,1,Karnataka,Mysuru,0,Bookcases,Bookcases Model 433,13051.49,1,0.1,5220.5960000000005,First Class,Net Banking,0,1,1,7830.893999999999,13051.49,2024,12,4,40.0
ORD-100313,2023-07-11,2023-07-16,CUST-7945,Customer 432,1,0,Tamil Nadu,Chennai,1,Paper,Paper Model 473,23971.47,6,0.1,-62325.822,Same Day,Net Banking,1,2,1,14382.882,3995.245,2023,7,3,-260.0
ORD-100314,2024-04-06,2024-04-08,CUST-8081,Customer 1754,1,2,Gujarat,Ahmedabad,2,Laptops,Laptops Model 249,5868.46,5,0.0,-11736.920000000002,Second Class,Cash,0,2,1,3521.076,1173.692,2024,4,2,-200.00000000000006
ORD-100315,2023-01-10,2023-01-12,CUST-5915,Customer 514,2,1,Delhi,New Delhi,0,Bookcases,Bookcases Model 507,13021.77,6,0.3,-33856.602,Standard Class,UPI,1,4,0,7813.062,2170.295,2023,1,1,-259.99999999999994
ORD-100316,2023-03-03,2023-03-05,CUST-5222,Customer 705,0,3,Tamil Nadu,Coimbatore,2,Phones,Phones Model 224,11356.4,5,0.1,-22712.799999999996,First Class,UPI,1,2,0,6813.839999999999,2271.28,2023,3,1,-199.99999999999997
ORD-100317,2024-08-13,2024-08-18,CUST-8322,Customer 161,1,0,Telangana,Hyderabad,1,Paper,Paper Model 574,8262.24,8,0.2,-31396.512000000002,Second Class,UPI,1,4,1,4957.344,1032.78,2024,8,3,-380.0
ORD-100318,2024-10-17,2024-10-24,CUST-4739,Customer 643,1,0,Tamil Nadu,Coimbatore,2,Laptops,Laptops Model 827,14376.61,2,0.0,-2875.322,First Class,Cash,1,2,1,8625.966,7188.305,2024,10,4,-20.0
ORD-100319,2023-10-05,2023-10-09,CUST-5122,Customer 1524,2,1,Tamil Nadu,Coimbatore,1,Binders,Binders Model 315,4760.38,3,0.0,-3808.304000000001,Second Class,Cash,0,1,0,2856.228,1586.7933333333333,2023,10,4,-80.00000000000001
ORD-100320,2023-04-16,2023-04-17,CUST-2363,Customer 213,1,2,Maharashtra,Pune,2,Phones,Phones Model 186,853.85,9,0.15,-3756.939999999999,Same Day,Net Banking,0,2,2,512.31,94.87222222222222,2023,4,2,-439.9999999999999
ORD-100321,2023-08-23,2023-08-25,CUST-6846,Customer 1763,1,3,Telangana,Hyderabad,1,Storage,Storage Model 578,3335.01,3,0.2,-2668.008,First Class,Cash,0,3,2,2001.006,1111.67,2023,8,3,-80.0
ORD-100322,2023-05-19,2023-05-25,CUST-9745,Customer 635,1,3,Gujarat,Ahmedabad,2,Laptops,Laptops Model 652,11522.28,10,0.3,-57611.40000000001,Second Class,Card,1,4,0,6913.368,1152.228,2023,5,2,-500.0000000000001
ORD-100323,2024-03-28,2024-03-31,CUST-3233,Customer 705,1,3,Tamil Nadu,Coimbatore,1,Binders,Binders Model 647,7728.61,9,0.0,-34005.88399999999,Standard Class,Cash,0,3,2,4637.165999999999,858.7344444444444,2024,3,1,-439.9999999999999
ORD-100324,2024-05-03,2024-05-06,CUST-7745,Customer 1149,1,3,Maharashtra,Pune,1,Storage,Storage Model 355,5934.14,9,0.0,-26110.216,Second Class,Cash,0,1,1,3560.484,659.348888888889,2024,5,2,-439.99999999999994
ORD-100325,2024-01-23,2024-01-25,CUST-9715,Customer 1657,1,3,Tamil Nadu,Chennai,1,Storage,Storage Model 292,6141.13,5,0.2,-12282.259999999998,Standard Class,UPI,1,2,0,3684.678,1228.226,2024,1,1,-199.99999999999997
ORD-100326,2023-05-20,2023-05-23,CUST-6253,Customer 40,0,1,Maharashtra,Nagpur,1,Storage,Storage Model 647,11428.63,10,0.3,-57143.14999999999,Standard Class,UPI,0,0,2,6857.177999999999,1142.8629999999998,2023,5,2,-499.9999999999999
ORD-100327,2023-04-15,2023-04-18,CUST-9086,Customer 445,1,3,Tamil Nadu,Chennai,2,Accessories,Accessories Model 419,18232.26,2,0.05,-3646.4519999999975,Same Day,Net Banking,0,4,0,10939.355999999998,9116.13,2023,4,2,-19.999999999999986
