Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Region,State,City,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Ship Mode,Payment Mode,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price
ORD-103036,2024-10-09,2024-10-15,CUST-4353,Customer 1413,Home Office,East,Tamil Nadu,Coimbatore,Furniture,Bookcases,Bookcases Model 334,17882.49,1,0.2,-24.18,Second Class,UPI,Retail,David,Bank Transfer,10729.494,17882.49
ORD-103037,2024-01-07,2024-01-08,CUST-5458,Customer 774,Consumer,West,Maharashtra,Pune,Technology,Phones,Phones Model 350,10646.08,2,0.1,-2133.29,Standard Class,Net Banking,Online,David,Bank Transfer,6387.648,5323.04
ORD-103038,2024-11-12,2024-11-13,CUST-8260,Customer 416,Consumer,South,Telangana,Hyderabad,Furniture,Chairs,Chairs Model 400,5689.21,1,0.05,656.68,Standard Class,Cash,Online,Alice,Credit Card,3413.526,5689.21
ORD-103039,2023-11-13,2023-11-14,CUST-4874,Customer 1154,Consumer,South,Telangana,Hyderabad,Office Supplies,Storage,Storage Model 914,15867.8,7,0.15,-704.71,Same Day,UPI,Online,Alice,PayPal,9520.679999999998,2266.828571428571
ORD-103040,2024-11-07,2024-11-12,CUST-9263,Customer 40,Home Office,North,Tamil Nadu,Coimbatore,Office Supplies,Binders,Binders Model 128,5687.87,10,0.0,-136.24,First Class,Card,Retail,Alice,Bank Transfer,3412.7219999999998,568.787
ORD-103041,2024-02-06,2024-02-08,CUST-4951,Customer 1328,Consumer,East,Telangana,Hyderabad,Office Supplies,Paper,Paper Model 500,1286.23,5,0.3,-29.86,First Class,Card,Online,Bob,Credit Card,771.7379999999999,257.246
ORD-103042,2023-01-19,2023-01-21,CUST-5758,Customer 796,Home Office,East,Gujarat,Surat,Technology,Accessories,Accessories Model 758,21707.74,9,0.1,3780.09,Second Class,Card,Retail,Eve,Bank Transfer,13024.644,2411.9711111111114
ORD-103043,2023-04-11,2023-04-16,CUST-6702,Customer 216,Home Office,North,Maharashtra,Nagpur,Technology,Phones,Phones Model 515,3683.03,1,0.05,-581.16,Standard Class,Card,Retail,Alice,Bank Transfer,2209.818,3683.03
ORD-103044,2024-05-13,2024-05-20,CUST-7387,Customer 1669,Corporate,West,Tamil Nadu,Chennai,Office Supplies,Paper,Paper Model 749,3175.61,10,0.3,789.91,First Class,Card,Retail,Eve,PayPal,1905.366,317.56100000000004
ORD-103045,2023-10-15,2023-10-19,CUST-5649,Customer 402,Home Office,West,Maharashtra,Pune,Technology,Phones,Phones Model 454,16614.54,9,0.3,1412.44,Same Day,Cash,Retail,David,PayPal,9968.724,1846.0600000000002
ORD-103046,2023-06-18,2023-06-19,CUST-7282,Customer 1604,Home Office,East,Karnataka,Bengaluru,Office Supplies,Storage,Storage Model 332,24481.17,1,0.0,6257.94,First Class,Cash,Retail,Charlie,PayPal,14688.702,24481.17
ORD-103047,2024-01-21,2024-01-28,CUST-8173,Customer 606,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Paper,Paper Model 165,19672.83,8,0.3,-3870.66,First Class,Net Banking,Retail,Charlie,PayPal,11803.698,2459.10375
ORD-103048,2024-08-17,2024-08-20,CUST-7988,Customer 1473,Home Office,East,Tamil Nadu,Chennai,Technology,Phones,Phones Model 412,1433.56,10,0.3,335.1,Same Day,UPI,Retail,Charlie,Credit Card,860.136,143.356
ORD-103049,2023-11-19,2023-11-23,CUST-2521,Customer 78,Home Office,North,Tamil Nadu,Chennai,Office Supplies,Storage,Storage Model 679,3647.15,4,0.1,25.74,Second Class,Net Banking,Retail,Eve,Bank Transfer,2188.29,911.7875
ORD-103050,2023-11-28,2023-11-29,CUST-4245,Customer 857,Consumer,West,Telangana,Hyderabad,Office Supplies,Storage,Storage Model 402,10879.03,8,0.1,-2146.84,Standard Class,Cash,Online,David,Credit Card,6527.418000000001,1359.87875
ORD-103051,2023-03-02,2023-03-09,CUST-4312,Customer 1354,Home Office,North,Delhi,New Delhi,Furniture,Chairs,Chairs Model 292,9202.53,6,0.1,2571.52,First Class,Card,Retail,Charlie,Credit Card,5521.518,1533.755
ORD-103052,2024-04-05,2024-04-09,CUST-9057,Customer 758,Corporate,North,Karnataka,Bengaluru,Technology,Phones,Phones Model 198,22705.52,5,0.1,6570.02,Same Day,UPI,Online,Bob,Bank Transfer,13623.312,4541.104
ORD-103053,2024-04-04,2024-04-09,CUST-4345,Customer 433,Home Office,West,Maharashtra,Pune,Technology,Accessories,Accessories Model 733,13950.79,2,0.2,70.96,Standard Class,Card,Retail,Eve,Credit Card,8370.474,6975.395
ORD-103054,2024-07-10,2024-07-12,CUST-1997,Customer 1601,Corporate,East,Gujarat,Surat,Technology,Laptops,Laptops Model 495,24394.9,2,0.15,-3777.8,First Class,Cash,Retail,Eve,PayPal,14636.94,12197.45
ORD-103055,2024-05-06,2024-05-10,CUST-6783,Customer 119,Home Office,North,Tamil Nadu,Coimbatore,Technology,Accessories,Accessories Model 764,9683.88,1,0.1,825.98,First Class,UPI,Retail,David,Bank Transfer,5810.3279999999995,9683.88
ORD-103056,2024-08-10,2024-08-15,CUST-9431,Customer 885,Consumer,North,Gujarat,Ahmedabad,Office Supplies,Paper,Paper Model 247,22093.12,10,0.2,5441.07,First Class,Net Banking,Retail,Charlie,Credit Card,13255.872,2209.312
ORD-103057,2023-04-20,2023-04-23,CUST-9872,Customer 1560,Corporate,East,Karnataka,Bengaluru,Office Supplies,Storage,Storage Model 952,8472.36,4,0.0,-829.34,Standard Class,Card,Online,Alice,Credit Card,5083.416,2118.09
ORD-103058,2024-07-30,2024-08-06,CUST-1699,Customer 1742,Corporate,South,Gujarat,Ahmedabad,Office Supplies,Binders,Binders Model 115,13346.07,10,0.05,2859.45,Same Day,Cash,Retail,David,Credit Card,8007.642,1334.607
ORD-103059,2023-08-13,2023-08-14,CUST-8057,Customer 1306,Corporate,West,Telangana,Hyderabad,Furniture,Chairs,Chairs Model 910,14137.91,5,0.2,-3248.77,Same Day,UPI,Retail,Bob,Credit Card,8482.746,2827.582
ORD-103060,2024-12-13,2024-12-19,CUST-2663,Customer 1186,Corporate,North,Maharashtra,Nagpur,Technology,Phones,Phones Model 716,18414.48,1,0.1,4502.88,First Class,Cash,Online,Alice,Credit Card,11048.688,18414.48
ORD-103061,2023-10-28,2023-11-04,CUST-2906,Customer 634,Consumer,West,Tamil Nadu,Coimbatore,Technology,Accessories,Accessories Model 917,807.57,10,0.15,233.42,Same Day,Cash,Retail,Alice,Credit Card,484.54200000000003,80.757
ORD-103062,2023-08-01,2023-08-06,CUST-7105,Customer 847,Corporate,West,Telangana,Hyderabad,Furniture,Chairs,Chairs Model 722,19338.34,6,0.3,2897.09,First Class,Cash,Retail,Bob,PayPal,11603.003999999999,3223.056666666667
ORD-103063,2024-10-01,2024-10-03,CUST-5333,Customer 468,Corporate,North,Gujarat,Surat,Furniture,Bookcases,Bookcases Model 295,10341.64,8,0.05,-929.28,Standard Class,Card,Online,Bob,Bank Transfer,6204.9839999999995,1292.705
ORD-103064,2023-12-01,2023-12-05,CUST-6049,Customer 392,Consumer,West,Delhi,New Delhi,Technology,Phones,Phones Model 506,23113.22,2,0.1,3625.89,Second Class,UPI,Online,Charlie,Bank Transfer,13867.932,11556.61
ORD-103065,2024-08-14,2024-08-21,CUST-6803,Customer 1660,Home Office,North,Gujarat,Surat,Office Supplies,Storage,Storage Model 697,13773.28,7,0.3,-3328.09,Standard Class,Cash,Retail,Charlie,Credit Card,8263.968,1967.6114285714286
ORD-103066,2023-01-08,2023-01-10,CUST-4522,Customer 948,Consumer,North,Telangana,Hyderabad,Furniture,Chairs,Chairs Model 168,10808.45,8,0.05,-781.52,Second Class,Card,Online,David,Bank Transfer,6485.070000000001,1351.05625
ORD-103067,2024-06-22,2024-06-25,CUST-8167,Customer 1536,Home Office,South,Karnataka,Mysuru,Furniture,Chairs,Chairs Model 523,8742.56,8,0.3,1168.54,Standard Class,Card,Retail,Alice,Bank Transfer,5245.535999999999,1092.82
ORD-103068,2023-04-22,2023-04-28,CUST-8888,Customer 1621,Consumer,East,Tamil Nadu,Coimbatore,Office Supplies,Binders,Binders Model 419,824.27,5,0.05,36.02,Standard Class,Net Banking,Retail,Eve,Credit Card,494.56199999999995,164.85399999999998
ORD-103069,2023-11-28,2023-12-01,CUST-6354,Customer 1214,Consumer,West,Delhi,New Delhi,Office Supplies,Binders,Binders Model 512,1792.43,7,0.0,146.12,Second Class,Cash,Retail,Charlie,PayPal,1075.458,256.06142857142856
ORD-103070,2024-10-14,2024-10-20,CUST-4184,Customer 93,Consumer,East,Maharashtra,Mumbai,Technology,Laptops,Laptops Model 660,13162.54,5,0.2,-1540.33,First Class,Cash,Retail,Eve,PayPal,7897.524,2632.5080000000003
ORD-103071,2024-06-03,2024-06-09,CUST-5335,Customer 141,Home Office,North,Maharashtra,Pune,Office Supplies,Paper,Paper Model 869,442.38,1,0.2,110.38,Second Class,Net Banking,Online,Bob,PayPal,265.428,442.38
ORD-103072,2023-10-19,2023-10-23,CUST-5297,Customer 1419,Corporate,North,Telangana,Hyderabad,Technology,Laptops,Laptops Model 931,19587.36,2,0.15,529.03,Same Day,UPI,Online,David,Bank Transfer,11752.416,9793.68
ORD-103073,2024-03-20,2024-03-27,CUST-8396,Customer 274,Consumer,South,Karnataka,Bengaluru,Office Supplies,Storage,Storage Model 632,5039.64,9,0.0,-771.26,Standard Class,Net Banking,Online,Charlie,PayPal,3023.784,559.96
ORD-103074,2023-12-14,2023-12-15,CUST-2834,Customer 1341,Consumer,West,Telangana,Hyderabad,Furniture,Bookcases,Bookcases Model 393,13211.5,4,0.3,-1420.88,Same Day,Cash,Retail,Bob,Bank Transfer,7926.9,3302.875
ORD-103075,2023-09-19,2023-09-24,CUST-4333,Customer 1798,Consumer,West,Karnataka,Mysuru,Furniture,Bookcases,Bookcases Model 764,17322.85,9,0.15,3732.03,Second Class,UPI,Online,Bob,PayPal,10393.71,1924.761111111111
ORD-103076,2024-10-12,2024-10-16,CUST-9255,Customer 1096,Consumer,North,Telangana,Hyderabad,Technology,Phones,Phones Model 279,9221.71,10,0.05,-996.21,Standard Class,UPI,Online,David,PayPal,5533.025999999999,922.1709999999999
ORD-103077,2024-02-12,2024-02-16,CUST-8758,Customer 1555,Home Office,West,Maharashtra,Pune,Furniture,Bookcases,Bookcases Model 513,6115.34,5,0.2,-1223.26,Standard Class,UPI,Online,Bob,Bank Transfer,3669.204,1223.068
ORD-103078,2024-06-07,2024-06-11,CUST-2162,Customer 8,Corporate,North,Tamil Nadu,Chennai,Office Supplies,Binders,Binders Model 354,10458.21,5,0.3,333.77,Standard Class,Cash,Retail,Bob,PayPal,6274.9259999999995,2091.642
ORD-103079,2024-05-07,2024-05-12,CUST-9848,Customer 674,Home Office,South,Maharashtra,Mumbai,Technology,Laptops,Laptops Model 874,16796.16,10,0.15,1990.96,Standard Class,UPI,Online,Charlie,Bank Transfer,10077.696,1679.616
ORD-103080,2023-07-08,2023-07-15,CUST-7909,Customer 1209,Home Office,South,Delhi,New Delhi,Office Supplies,Paper,Paper Model 348,14389.89,10,0.05,-515.36,Second Class,Card,Retail,David,PayPal,8633.934,1438.989
ORD-103081,2024-03-25,2024-03-27,CUST-3609,Customer 474,Consumer,West,Telangana,Hyderabad,Technology,Accessories,Accessories Model 610,2658.5,2,0.3,-193.1,Standard Class,Card,Retail,Bob,Bank Transfer,1595.1,1329.25
ORD-103082,2024-11-26,2024-12-01,CUST-1014,Customer 523,Corporate,West,Tamil Nadu,Coimbatore,Office Supplies,Binders,Binders Model 207,24875.32,2,0.1,6139.7,Second Class,Card,Online,Charlie,Credit Card,14925.192,12437.66
ORD-103083,2024-07-29,2024-07-31,CUST-4507,Customer 1672,Corporate,West,Delhi,New Delhi,Office Supplies,Storage,Storage Model 819,11271.59,6,0.2,-208.73,Standard Class,Cash,Retail,Alice,Bank Transfer,6762.954,1878.5983333333334
ORD-103084,2023-08-15,2023-08-22,CUST-6436,Customer 1312,Consumer,South,Karnataka,Mysuru,Office Supplies,Paper,Paper Model 517,828.28,4,0.15,87.94,Standard Class,Cash,Retail,Bob,Credit Card,496.96799999999996,207.07
ORD-103085,2024-01-04,2024-01-11,CUST-7802,Customer 829,Home Office,South,Delhi,New Delhi,Furniture,Bookcases,Bookcases Model 791,10439.54,5,0.2,1194.58,Second Class,Cash,Online,Eve,Credit Card,6263.724,2087.9080000000004
ORD-103086,2024-01-16,2024-01-20,CUST-9125,Customer 1075,Corporate,South,Maharashtra,Nagpur,Office Supplies,Paper,Paper Model 804,5691.43,8,0.15,198.7,First Class,Net Banking,Retail,Alice,Bank Transfer,3414.858,711.42875
ORD-103087,2024-06-01,2024-06-03,CUST-6112,Customer 1109,Home Office,South,Delhi,New Delhi,Technology,Laptops,Laptops Model 294,23234.79,4,0.2,44.06,Same Day,Card,Online,Bob,Bank Transfer,13940.874,5808.6975
ORD-103088,2023-10-16,2023-10-18,CUST-3546,Customer 247,Corporate,South,Tamil Nadu,Coimbatore,Office Supplies,Binders,Binders Model 732,4723.9,8,0.15,577.44,First Class,Card,Online,David,PayPal,2834.3399999999997,590.4875
ORD-103089,2024-02-12,2024-02-19,CUST-5780,Customer 6,Consumer,North,Maharashtra,Nagpur,Furniture,Chairs,Chairs Model 411,11066.33,4,0.15,2105.16,Second Class,Cash,Online,Eve,Bank Transfer,6639.798,2766.5825
ORD-103090,2023-09-19,2023-09-20,CUST-7149,Customer 653,Corporate,North,Telangana,Hyderabad,Office Supplies,Storage,Storage Model 115,22319.97,1,0.2,934.74,Same Day,Card,Retail,Eve,Bank Transfer,13391.982,22319.97
ORD-103091,2024-09-21,2024-09-28,CUST-4385,Customer 1390,Consumer,South,Gujarat,Surat,Furniture,Tables,Tables Model 230,21229.48,9,0.3,-3102.94,First Class,Card,Online,Bob,Credit Card,12737.688,2358.831111111111
ORD-103092,2023-06-20,2023-06-26,CUST-7611,Customer 765,Corporate,East,Delhi,New Delhi,Technology,Accessories,Accessories Model 473,4703.95,2,0.0,1354.94,First Class,Cash,Retail,Bob,Credit Card,2822.37,2351.975
ORD-103093,2023-11-05,2023-11-10,CUST-1052,Customer 1607,Corporate,West,Delhi,New Delhi,Technology,Phones,Phones Model 160,13970.05,8,0.0,2351.17,First Class,Net Banking,Online,Charlie,Bank Transfer,8382.029999999999,1746.25625
ORD-103094,2024-05-05,2024-05-07,CUST-7218,Customer 1696,Consumer,West,Gujarat,Surat,Furniture,Chairs,Chairs Model 999,14391.66,1,0.0,3029.48,Standard Class,Net Banking,Online,Alice,Credit Card,8634.996,14391.66
ORD-103095,2023-07-18,2023-07-19,CUST-7136,Customer 772,Home Office,West,Delhi,New Delhi,Office Supplies,Binders,Binders Model 819,20151.75,5,0.05,-996.92,Standard Class,Card,Retail,Bob,Bank Transfer,12091.05,4030.35
ORD-103096,2023-10-28,2023-10-30,CUST-1273,Customer 788,Home Office,South,Karnataka,Mysuru,Technology,Accessories,Accessories Model 374,8337.89,6,0.1,-628.91,Second Class,Cash,Online,Alice,PayPal,5002.7339999999995,1389.6483333333333
ORD-103097,2023-01-22,2023-01-25,CUST-8130,Customer 1206,Corporate,West,Karnataka,Bengaluru,Technology,Laptops,Laptops Model 843,4103.55,5,0.3,305.31,Standard Class,Card,Online,Eve,PayPal,2462.13,820.71
ORD-103098,2024-06-10,2024-06-14,CUST-4654,Customer 627,Home Office,West,Tamil Nadu,Chennai,Office Supplies,Binders,Binders Model 366,7370.33,4,0.0,224.57,First Class,Card,Retail,David,PayPal,4422.197999999999,1842.5825
ORD-103099,2023-05-22,2023-05-29,CUST-3698,Customer 324,Home Office,South,Telangana,Hyderabad,Furniture,Bookcases,Bookcases Model 122,22019.91,10,0.15,-4380.03,First Class,Net Banking,Retail,Alice,PayPal,13211.946,2201.991
ORD-103100,2023-08-09,2023-08-10,CUST-8201,Customer 1243,Home Office,North,Telangana,Hyderabad,Furniture,Chairs,Chairs Model 141,7012.01,6,0.3,-549.06,Same Day,UPI,Online,Alice,Bank Transfer,4207.206,1168.6683333333333
ORD-103101,2023-12-17,2023-12-21,CUST-6709,Customer 915,Home Office,South,Delhi,New Delhi,Furniture,Chairs,Chairs Model 552,1623.55,4,0.3,418.28,Standard Class,Net Banking,Online,David,Bank Transfer,974.1299999999999,405.8875
ORD-103102,2023-04-22,2023-04-29,CUST-8972,Customer 1242,Corporate,South,Maharashtra,Pune,Furniture,Chairs,Chairs Model 861,10093.6,8,0.15,2976.77,Second Class,UPI,Online,David,Credit Card,6056.16,1261.7
ORD-103103,2023-10-05,2023-10-12,CUST-6381,Customer 1597,Corporate,North,Gujarat,Surat,Office Supplies,Binders,Binders Model 928,11804.28,7,0.2,229.11,Second Class,Card,Retail,Bob,Credit Card,7082.568,1686.3257142857144
ORD-103104,2024-09-11,2024-09-14,CUST-5551,Customer 611,Consumer,South,Tamil Nadu,Coimbatore,Technology,Phones,Phones Model 486,23080.02,10,0.2,5674.7,Same Day,Cash,Online,David,Credit Card,13848.012,2308.002
ORD-103105,2024-08-08,2024-08-11,CUST-9293,Customer 1238,Home Office,West,Maharashtra,Mumbai,Technology,Accessories,Accessories Model 716,9794.67,9,0.1,651.33,Standard Class,Cash,Online,Alice,Bank Transfer,5876.802,1088.2966666666666
ORD-103106,2024-06-14,2024-06-18,CUST-5674,Customer 1250,Consumer,East,Karnataka,Bengaluru,Office Supplies,Binders,Binders Model 908,13572.93,6,0.05,1509.95,First Class,Net Banking,Retail,David,Credit Card,8143.758,2262.155
ORD-103107,2024-04-22,2024-04-25,CUST-3466,Customer 984,Home Office,West,Karnataka,Mysuru,Furniture,Tables,Tables Model 165,3615.14,5,0.1,-112.16,Standard Class,Net Banking,Retail,Alice,PayPal,2169.084,723.028
ORD-103108,2023-09-16,2023-09-20,CUST-2480,Customer 1787,Home Office,South,Telangana,Hyderabad,Technology,Accessories,Accessories Model 725,7076.19,8,0.0,-179.15,Standard Class,Net Banking,Retail,Bob,Credit Card,4245.714,884.52375
ORD-103109,2024-01-26,2024-02-02,CUST-7781,Customer 1072,Home Office,North,Maharashtra,Mumbai,Office Supplies,Storage,Storage Model 792,4374.83,1,0.2,-500.42,Standard Class,Net Banking,Online,Eve,Bank Transfer,2624.8979999999997,4374.83
ORD-103110,2024-07-01,2024-07-05,CUST-4530,Customer 1717,Home Office,South,Delhi,New Delhi,Furniture,Bookcases,Bookcases Model 430,11848.36,2,0.0,-1122.46,Same Day,Cash,Online,Bob,Credit Card,7109.0160000000005,5924.18
ORD-103111,2024-09-18,2024-09-22,CUST-2098,Customer 1063,Corporate,South,Telangana,Hyderabad,Technology,Accessories,Accessories Model 516,20398.92,8,0.0,4645.62,Same Day,Cash,Online,Alice,Bank Transfer,12239.351999999999,2549.865
ORD-103112,2024-06-24,2024-06-28,CUST-2955,Customer 496,Consumer,South,Maharashtra,Pune,Furniture,Chairs,Chairs Model 245,19186.97,4,0.15,3935.56,Same Day,UPI,Online,Bob,PayPal,11512.182,4796.7425
ORD-103113,2023-11-07,2023-11-13,CUST-5535,Customer 1162,Corporate,West,Gujarat,Surat,Office Supplies,Binders,Binders Model 131,15329.04,7,0.15,-437.69,First Class,UPI,Retail,Eve,PayPal,9197.424,2189.862857142857
ORD-103114,2024-02-08,2024-02-11,CUST-8619,Customer 779,Consumer,North,Tamil Nadu,Chennai,Office Supplies,Storage,Storage Model 653,16316.02,2,0.1,-2405.38,Standard Class,Card,Online,Eve,PayPal,9789.612,8158.01
ORD-103115,2024-12-18,2024-12-20,CUST-3668,Customer 1686,Consumer,East,Gujarat,Ahmedabad,Office Supplies,Storage,Storage Model 352,4255.3,1,0.0,997.53,Same Day,Net Banking,Retail,Bob,PayPal,2553.18,4255.3
ORD-103116,2023-01-27,2023-01-30,CUST-2304,Customer 1232,Consumer,South,Telangana,Hyderabad,Office Supplies,Storage,Storage Model 292,10772.65,10,0.15,-2244.1,Standard Class,Net Banking,Retail,Charlie,PayPal,6463.589999999999,1077.2649999999999
ORD-103117,2023-05-17,2023-05-24,CUST-5372,Customer 1424,Consumer,West,Tamil Nadu,Chennai,Office Supplies,Binders,Binders Model 533,23210.73,8,0.3,-1859.65,Same Day,Card,Retail,Alice,Bank Transfer,13926.438,2901.34125
ORD-103118,2024-10-29,2024-11-05,CUST-4706,Customer 490,Corporate,West,Karnataka,Mysuru,Office Supplies,Storage,Storage Model 961,23880.26,4,0.2,4832.89,First Class,UPI,Online,Charlie,Credit Card,14328.155999999999,5970.065
ORD-103119,2023-01-21,2023-01-22,CUST-3871,Customer 1179,Home Office,East,Gujarat,Surat,Office Supplies,Paper,Paper Model 154,11304.14,2,0.15,-24.95,Same Day,Net Banking,Retail,Charlie,Credit Card,6782.4839999999995,5652.07
ORD-103120,2023-03-08,2023-03-09,CUST-3958,Customer 1308,Corporate,East,Karnataka,Bengaluru,Technology,Accessories,Accessories Model 946,1762.3,8,0.3,402.26,Second Class,UPI,Online,Eve,Credit Card,1057.3799999999999,220.2875
ORD-103121,2023-09-19,2023-09-25,CUST-2008,Customer 452,Home Office,East,Delhi,New Delhi,Technology,Accessories,Accessories Model 855,7179.78,2,0.3,-1363.36,Same Day,Cash,Online,Eve,Credit Card,4307.8679999999995,3589.89
ORD-103122,2024-11-22,2024-11-24,CUST-9358,Customer 1233,Consumer,East,Delhi,New Delhi,Office Supplies,Storage,Storage Model 795,1484.63,9,0.2,148.03,Second Class,Net Banking,Online,Bob,Bank Transfer,890.778,164.9588888888889
ORD-103123,2023-08-06,2023-08-09,CUST-9731,Customer 1369,Corporate,North,Telangana,Hyderabad,Furniture,Tables,Tables Model 608,15813.84,3,0.15,3576.62,Standard Class,UPI,Online,Bob,Credit Card,9488.304,5271.28
ORD-103124,2024-06-02,2024-06-05,CUST-5476,Customer 1267,Consumer,East,Telangana,Hyderabad,Office Supplies,Binders,Binders Model 118,6272.62,1,0.1,218.03,First Class,UPI,Online,Alice,PayPal,3763.5719999999997,6272.62
ORD-103125,2024-11-16,2024-11-19,CUST-1974,Customer 823,Home Office,North,Maharashtra,Pune,Technology,Accessories,Accessories Model 777,19267.29,6,0.15,-3604.06,Same Day,Card,Online,Alice,Bank Transfer,11560.374,3211.215
ORD-103126,2023-04-09,2023-04-14,CUST-1017,Customer 476,Consumer,East,Telangana,Hyderabad,Technology,Accessories,Accessories Model 647,5619.42,3,0.15,-278.12,First Class,Cash,Retail,Alice,Credit Card,3371.652,1873.14
ORD-103127,2023-11-13,2023-11-15,CUST-1276,Customer 126,Home Office,South,Gujarat,Surat,Office Supplies,Binders,Binders Model 898,13766.84,6,0.3,-1654.82,Second Class,Card,Online,Eve,Bank Transfer,8260.104,2294.4733333333334
ORD-103128,2024-08-11,2024-08-14,CUST-1621,Customer 492,Corporate,South,Maharashtra,Pune,Technology,Accessories,Accessories Model 290,6224.82,4,0.1,622.52,Second Class,Cash,Retail,Alice,Credit Card,3734.892,1556.205
ORD-103129,2023-05-26,2023-05-27,CUST-9273,Customer 618,Home Office,West,Tamil Nadu,Coimbatore,Technology,Accessories,Accessories Model 480,17730.12,7,0.3,3376.28,Same Day,Net Banking,Online,Eve,Bank Transfer,10638.071999999998,2532.8742857142856
ORD-103130,2024-03-29,2024-04-03,CUST-1483,Customer 1185,Home Office,East,Telangana,Hyderabad,Furniture,Bookcases,Bookcases Model 181,6225.11,5,0.2,-783.51,First Class,Cash,Online,Charlie,Bank Transfer,3735.066,1245.022
ORD-103131,2024-07-14,2024-07-18,CUST-9351,Customer 497,Home Office,West,Gujarat,Ahmedabad,Technology,Phones,Phones Model 630,17035.55,6,0.2,430.37,Second Class,Card,Retail,David,PayPal,10221.33,2839.258333333333
ORD-103132,2024-11-29,2024-12-06,CUST-9562,Customer 599,Corporate,North,Maharashtra,Nagpur,Technology,Laptops,Laptops Model 952,10917.69,10,0.1,2745.4,Same Day,Net Banking,Retail,David,PayPal,6550.6140000000005,1091.769
ORD-103133,2023-12-16,2023-12-23,CUST-4427,Customer 321,Corporate,North,Delhi,New Delhi,Technology,Accessories,Accessories Model 647,17037.08,8,0.15,-3885.32,Same Day,Net Banking,Online,Bob,Credit Card,10222.248000000001,2129.635
ORD-103134,2024-06-16,2024-06-20,CUST-6593,Customer 1358,Consumer,North,Tamil Nadu,Chennai,Technology,Laptops,Laptops Model 358,21792.98,3,0.3,-5251.98,Same Day,Card,Online,Alice,Bank Transfer,13075.787999999999,7264.326666666667
ORD-103135,2024-04-18,2024-04-21,CUST-9108,Customer 390,Home Office,South,Karnataka,Bengaluru,Technology,Accessories,Accessories Model 142,20681.89,5,0.2,496.48,Second Class,Net Banking,Online,David,Bank Transfer,12409.134,4136.378
ORD-103136,2024-10-06,2024-10-13,CUST-2322,Customer 1109,Home Office,North,Tamil Nadu,Coimbatore,Furniture,Bookcases,Bookcases Model 223,12046.09,2,0.3,672.01,Standard Class,UPI,Retail,Charlie,PayPal,7227.6539999999995,6023.045
ORD-103137,2023-03-01,2023-03-08,CUST-5139,Customer 257,Corporate,North,Karnataka,Mysuru,Office Supplies,Binders,Binders Model 753,15338.52,2,0.3,2212.37,Same Day,Cash,Retail,Alice,PayPal,9203.112,7669.26
ORD-103138,2024-11-09,2024-11-13,CUST-8257,Customer 700,Corporate,East,Tamil Nadu,Coimbatore,Furniture,Chairs,Chairs Model 238,12320.11,4,0.2,-608.46,Standard Class,UPI,Retail,Eve,Bank Transfer,7392.066,3080.0275
ORD-103139,2023-04-19,2023-04-25,CUST-9599,Customer 454,Consumer,North,Karnataka,Bengaluru,Technology,Phones,Phones Model 438,2065.84,2,0.15,246.96,Second Class,Card,Online,Bob,PayPal,1239.5040000000001,1032.92
ORD-103140,2023-03-02,2023-03-09,CUST-1617,Customer 1127,Corporate,North,Delhi,New Delhi,Furniture,Bookcases,Bookcases Model 922,9702.98,5,0.15,-1106.75,First Class,UPI,Online,Bob,PayPal,5821.788,1940.596
ORD-103141,2024-07-23,2024-07-30,CUST-5926,Customer 783,Home Office,East,Telangana,Hyderabad,Furniture,Tables,Tables Model 387,12370.23,3,0.05,3194.2,Same Day,Card,Online,Bob,Bank Transfer,7422.137999999999,4123.41
ORD-103142,2023-02-09,2023-02-13,CUST-8424,Customer 1083,Home Office,South,Maharashtra,Pune,Furniture,Tables,Tables Model 174,11464.69,4,0.3,118.02,First Class,Card,Retail,Alice,Bank Transfer,6878.814,2866.1725
ORD-103143,2024-07-10,2024-07-11,CUST-8715,Customer 1272,Home Office,North,Maharashtra,Mumbai,Office Supplies,Binders,Binders Model 843,20196.71,9,0.0,3299.87,Standard Class,Card,Online,David,PayPal,12118.026,2244.0788888888887
ORD-103144,2024-04-12,2024-04-13,CUST-9836,Customer 1290,Corporate,West,Telangana,Hyderabad,Office Supplies,Paper,Paper Model 874,11730.78,7,0.3,1725.71,First Class,Cash,Retail,Alice,Bank Transfer,7038.468,1675.8257142857144
ORD-103145,2024-08-29,2024-08-30,CUST-5579,Customer 1574,Corporate,North,Karnataka,Bengaluru,Office Supplies,Storage,Storage Model 953,11636.97,6,0.3,1027.27,Standard Class,UPI,Retail,Eve,Credit Card,6982.182,1939.495
ORD-103146,2024-05-09,2024-05-14,CUST-6174,Customer 1720,Consumer,South,Tamil Nadu,Coimbatore,Office Supplies,Binders,Binders Model 370,5586.87,9,0.0,-1103.67,Second Class,Card,Retail,Bob,Bank Transfer,3352.122,620.7633333333333
ORD-103147,2023-09-28,2023-10-03,CUST-8677,Customer 716,Corporate,East,Gujarat,Ahmedabad,Furniture,Tables,Tables Model 557,21246.72,1,0.0,-2450.74,First Class,UPI,Retail,David,PayPal,12748.032000000001,21246.72
